Time (s),Motor Speed (rpm)
0.26399993896484375,-0.0
0.2669999599456787,-0.0
0.26999998092651367,-0.0
0.27599990367889404,-0.0
0.278999924659729,-0.0
0.28199994564056396,-0.0
0.2879999876022339,-0.0
0.2879999876022339,-0.0
0.2909998893737793,-0.0
0.29399991035461426,-0.0
0.2999999523162842,-0.0
0.2999999523162842,-0.0
0.30299997329711914,-0.0
0.3059999942779541,-0.0
0.3109999895095825,-0.0
0.3119999170303345,-0.0
0.31499993801116943,-0.0
0.3179999589920044,-0.0
0.32399988174438477,-0.0
0.32399988174438477,-0.0
0.3269999027252197,-0.0
0.3299999237060547,-0.0
0.3359999656677246,-0.0
0.3359999656677246,-0.0
0.33899998664855957,-0.0
0.341999888420105,-0.0
0.3469998836517334,-0.0
0.3479999303817749,-0.0
0.35099995136260986,-0.0
0.3539999723434448,-0.0
0.3599998950958252,-0.0
0.3599998950958252,-0.0
0.36299991607666016,-0.0
0.3659999370574951,-0.0
0.37199997901916504,-0.0
0.37199997901916504,-0.0
0.375,-0.0
0.3779999017715454,-0.0
0.38399994373321533,-0.0
0.38399994373321533,-0.0
0.3869999647140503,-0.0
0.38999998569488525,-0.0
0.3959999084472656,-0.0
0.3989999294281006,-0.0
0.40299999713897705,-0.0
0.40799999237060547,-0.0
0.40799999237060547,-0.0
0.4109998941421509,-0.0
0.41399991512298584,-0.0
0.41999995708465576,-0.0
0.41999995708465576,-0.0
0.4229999780654907,-0.0
0.42699992656707764,-0.0
0.43199992179870605,-0.0
0.43199992179870605,-0.0
0.434999942779541,-0.0
0.437999963760376,-0.0
0.44399988651275635,-0.0
0.44399988651275635,-0.0
0.4469999074935913,-0.0
0.44999992847442627,-0.0
0.45699989795684814,-0.0
0.45899999141693115,-0.0
0.46299993991851807,-0.0
0.4679999351501465,-0.0
0.4679999351501465,-0.0
0.47099995613098145,-0.0
0.4739999771118164,-0.0
0.4799998998641968,-0.0
0.4799998998641968,-0.0
0.48299992084503174,-0.0
0.4859999418258667,-0.0
0.4919999837875366,-0.0
0.4919999837875366,-0.0
0.49499988555908203,-0.0
0.497999906539917,-0.0
0.5039999485015869,-0.0
0.5039999485015869,-0.0
0.5069999694824219,-0.0
0.5099999904632568,-0.0
0.5159999132156372,-0.0
0.5159999132156372,-0.0
0.5189999341964722,-0.0
0.5219999551773071,-0.0
0.527999997138977,-0.0
0.527999997138977,-0.0
0.5309998989105225,-0.0
0.5339999198913574,-0.0
0.5399999618530273,-0.0
0.5429999828338623,-0.0
0.5459998846054077,-0.0
0.5519999265670776,-0.0
0.5519999265670776,-0.0
0.5559999942779541,-0.0
0.5579999685287476,-0.0
0.5639998912811279,-0.0
0.5639998912811279,-0.0
0.5669999122619629,-0.0
0.5709999799728394,-0.0
0.5759999752044678,-0.0
0.5759999752044678,-0.0
0.5789999961853027,-0.0
0.5829999446868896,-0.0
0.5879999399185181,-0.0
0.5879999399185181,-0.0
0.590999960899353,-0.0
0.593999981880188,-0.0
0.5999999046325684,-0.0
0.5999999046325684,-0.0
0.6029999256134033,-0.0
0.6059999465942383,-0.0
0.6119999885559082,-0.0
0.6119999885559082,-0.0
0.6149998903274536,-0.0
0.6179999113082886,-0.0
0.6239999532699585,-0.0
0.6239999532699585,-0.0
0.6269999742507935,-0.0
0.6299999952316284,-0.0
0.6359999179840088,-0.0
0.6359999179840088,-0.0
0.6389999389648438,-0.0
0.6419999599456787,-0.0
0.6479998826980591,-0.0
0.6479998826980591,-0.0
0.650999903678894,-0.0
0.653999924659729,-0.0
0.6609998941421509,-0.0
0.6629999876022339,-0.0
0.6669999361038208,-0.0
0.6719999313354492,-0.0
0.6719999313354492,-0.0
0.6749999523162842,-0.0
0.6779999732971191,-0.0
0.6839998960494995,-0.0
0.6839998960494995,-0.0
0.6869999170303345,-0.0
0.6909999847412109,-0.0
0.6959999799728394,-0.0
0.6969999074935913,-0.0
0.6989998817443848,-0.0
0.7019999027252197,-0.0
0.7079999446868896,-0.0
0.7079999446868896,-0.0
0.7109999656677246,-0.0
0.7139999866485596,-0.0
0.7199999094009399,-0.0
0.7199999094009399,-0.0
0.7229999303817749,-0.0
0.7269999980926514,-0.0
0.7319999933242798,-0.0
0.7319999933242798,-0.0
0.7349998950958252,-0.0
0.7379999160766602,-0.0
0.7439999580383301,-0.0
0.7439999580383301,-0.0
0.746999979019165,-0.0
0.75,-0.0
0.7559999227523804,-0.0
0.7559999227523804,-0.0
0.7599999904632568,-0.0
0.7619999647140503,-0.0
0.7679998874664307,-0.0
0.7709999084472656,-0.0
0.7739999294281006,-0.0
0.7799999713897705,-0.0
0.7799999713897705,-0.0
0.7829999923706055,-0.0
0.7859998941421509,-0.0
0.7919999361038208,-0.0
0.7919999361038208,-0.0
0.7949999570846558,-0.0
0.7979999780654907,-0.0
0.8039999008178711,-0.0
0.8039999008178711,-0.0
0.806999921798706,-0.0
0.809999942779541,-0.0
0.8159999847412109,-0.0
0.8159999847412109,-0.0
0.8189998865127563,-0.0
0.8229999542236328,-0.0
0.8279999494552612,-0.0
0.8279999494552612,-0.0
0.8309999704360962,-0.0
0.8339999914169312,-0.0
0.8399999141693115,-0.0
0.8399999141693115,-0.0
0.8429999351501465,-0.0
0.8459999561309814,-0.0
0.8519999980926514,-0.0
0.8519999980926514,-0.0
0.8549998998641968,-0.0
0.8579999208450317,-0.0
0.8649998903274536,-0.0
0.8669999837875366,-0.0
0.869999885559082,-0.0
0.875999927520752,-0.0
0.875999927520752,-0.0
0.8789999485015869,-0.0
0.8819999694824219,-0.0
0.8879998922348022,-0.0
0.8879998922348022,-0.0
0.8909999132156372,-0.0
0.8939999341964722,-0.0
0.8989999294281006,-0.0
0.8999999761581421,-0.0
0.902999997138977,-0.0
0.9059998989105225,-0.0
0.9129999876022339,-0.0
0.9129999876022339,-0.0
0.9159998893737793,-0.0
0.9189999103546143,-0.0
0.9249999523162842,-0.0
0.9249999523162842,-0.0
0.9279999732971191,-0.0
0.9309999942779541,-0.0
0.9369999170303345,-0.0
0.9369999170303345,-0.0
0.9399999380111694,-0.0
0.9429999589920044,-0.0
0.9489998817443848,-0.0
0.9499999284744263,-0.0
0.9519999027252197,-0.0
0.9549999237060547,-0.0
0.9609999656677246,-0.0
0.9609999656677246,-0.0
0.9649999141693115,-0.0
0.966999888420105,-0.0
0.9729999303817749,-0.0
0.9729999303817749,-0.0
0.9759999513626099,-0.0
0.9789999723434448,-0.0
0.9849998950958252,-0.0
0.9849998950958252,-0.0
0.9879999160766602,-0.0
0.9909999370574951,-0.0
0.996999979019165,-0.0
0.996999979019165,-0.0
1.0,-0.0
1.0029999017715454,-0.0
1.0089999437332153,-0.0
1.0089999437332153,-0.0
1.0119999647140503,-0.0
1.0149999856948853,-0.0
1.0209999084472656,-0.0
1.0209999084472656,-0.0
1.0239999294281006,-0.0
1.0269999504089355,-0.0
1.0329999923706055,-0.0
1.0329999923706055,-0.0
1.0359998941421509,-0.0
1.0399999618530273,-0.0
1.0449999570846558,-0.0
1.0449999570846558,-0.0
1.0479999780654907,-0.0
1.0519999265670776,-0.0
1.056999921798706,-0.0
1.056999921798706,-0.0
1.059999942779541,-0.0
1.063999891281128,-0.0
1.0699999332427979,-0.0
1.0719999074935913,-0.0
1.0759999752044678,-0.0
1.0809999704360962,-0.0
1.0809999704360962,-0.0
1.0839999914169312,-0.0
1.0869998931884766,-0.0
1.0929999351501465,-0.0
1.0929999351501465,-0.0
1.0959999561309814,-0.0
1.0999999046325684,-0.0
1.1049998998641968,-0.0
1.1049998998641968,-0.0
1.1079999208450317,-0.0
1.1109999418258667,-0.0
1.1169999837875366,-0.0
1.1169999837875366,-0.0
1.119999885559082,-0.0
1.122999906539917,-0.0
1.128999948501587,-0.0
1.128999948501587,-0.0
1.1319999694824219,-0.0
1.1349999904632568,-0.0
1.1409999132156372,-0.0
1.1409999132156372,-0.0
1.1439999341964722,-0.0
1.1469999551773071,-0.0
1.152999997138977,-0.0
1.1559998989105225,-0.0
1.1589999198913574,-0.0
1.1649999618530273,-0.0
1.1649999618530273,-0.0
1.1689999103546143,-0.0
1.1709998846054077,-0.0
1.1769999265670776,-0.0
1.1769999265670776,-0.0
1.1799999475479126,-0.0
1.1829999685287476,-0.0
1.188999891281128,-0.0
1.188999891281128,-0.0
1.191999912261963,-0.0
1.1949999332427979,-0.0
1.2009999752044678,-0.0
1.2009999752044678,-0.0
1.2039999961853027,-0.0
1.2069998979568481,-0.0
1.212999939918518,-0.0
1.212999939918518,-0.0
1.215999960899353,-0.0
1.218999981880188,-0.0
1.2249999046325684,-0.0
1.2249999046325684,-0.0
1.2279999256134033,-0.0
1.2309999465942383,-0.0
1.2369999885559082,-0.0
1.2369999885559082,-0.0
1.2399998903274536,-0.0
1.2429999113082886,-0.0
1.2489999532699585,-0.0
1.2489999532699585,-0.0
1.2519999742507935,-0.0
1.2549999952316284,-0.0
1.2609999179840088,-0.0
1.2609999179840088,-0.0
1.2639999389648438,-0.0
1.2669999599456787,-0.0
1.2739999294281006,-0.0
1.275999903678894,-0.0
1.278999924659729,-0.0
1.284999966621399,-0.0
1.2879999876022339,-0.0
1.2919999361038208,-0.0
1.2969999313354492,-0.0
1.2969999313354492,-0.0
1.2999999523162842,-0.0
1.3029999732971191,-0.0
1.3089998960494995,-0.0
1.3089998960494995,-0.0
1.3119999170303345,-0.0
1.3149999380111694,-0.0
1.3209999799728394,-0.0
1.3209999799728394,-0.0
1.3239998817443848,-0.0
1.3279999494552612,-0.0
1.3329999446868896,-0.0
1.3329999446868896,-0.0
1.3359999656677246,-0.0
1.3389999866485596,-0.0
1.34499990940094,-0.0
1.34499990940094,-0.0
1.347999930381775,-0.0
1.3509999513626099,-0.0
1.3569999933242798,-0.0
1.3569999933242798,-0.0
1.3599998950958252,-0.0
1.3629999160766602,-0.0
1.36899995803833,-0.0
1.36899995803833,-0.0
1.372999906539917,-0.0
1.375,-0.0
1.3809999227523804,-0.0
1.3809999227523804,-0.0
1.3839999437332153,-0.0
1.3879998922348022,-0.0
1.3929998874664307,-0.0
1.3929998874664307,-0.0
1.3959999084472656,-0.0
1.3989999294281006,-0.0
1.4049999713897705,-0.0
1.4049999713897705,-0.0
1.4079999923706055,-0.0
1.4109998941421509,-0.0
1.4169999361038208,-0.0
1.4169999361038208,-0.0
1.4199999570846558,-0.0
1.4229999780654907,-0.0
1.428999900817871,-0.0
1.428999900817871,-0.0
1.431999921798706,-0.0
1.434999942779541,-0.0
1.440999984741211,-0.0
1.440999984741211,-0.0
1.4439998865127563,-0.0
1.4479999542236328,-0.0
1.4529999494552612,-0.0
1.4529999494552612,-0.0
1.4559999704360962,-0.0
1.4589999914169312,-0.0
1.4649999141693115,-0.0
1.4649999141693115,-0.0
1.4679999351501465,-0.0
1.4719998836517334,-0.0
1.4779999256134033,-0.0
1.4799998998641968,-0.0
1.4839999675750732,-0.0
1.4889999628067017,-0.0
1.4889999628067017,-0.0
1.4919999837875366,-0.0
1.494999885559082,-0.0
1.500999927520752,-0.0
1.5049999952316284,-0.0
1.5069999694824219,-0.0
1.5129998922348022,-0.0
1.5129998922348022,-0.0
1.5159999132156372,-0.0
1.5189999341964722,-0.0
1.524999976158142,-0.0
1.524999976158142,-0.0
1.527999997138977,-0.0
1.5309998989105225,-0.0
1.5369999408721924,-0.0
1.5369999408721924,-0.0
1.5399999618530273,-0.0
1.5429999828338623,-0.0
1.5489999055862427,-0.0
1.5499999523162842,-0.0
1.5519999265670776,-0.0
1.5549999475479126,-0.0
1.5609999895095825,-0.0
1.5609999895095825,-0.0
1.563999891281128,-0.0
1.5679999589920044,-0.0
1.5729999542236328,-0.0
1.5729999542236328,-0.0
1.5769999027252197,-0.0
1.5799999237060547,-0.0
1.584999918937683,-0.0
1.5889999866485596,-0.0
1.590999960899353,-0.0
1.5969998836517334,-0.0
1.5969998836517334,-0.0
1.5999999046325684,-0.0
1.6029999256134033,-0.0
1.6089999675750732,-0.0
1.6129999160766602,-0.0
1.6149998903274536,-0.0
1.6209999322891235,-0.0
1.625,-0.0
1.6269999742507935,-0.0
1.6329998970031738,-0.0
1.6339999437332153,-0.0
1.6359999179840088,-0.0
1.6389999389648438,-0.0
1.6449999809265137,-0.0
1.6459999084472656,-0.0
1.647999882698059,-0.0
1.650999903678894,-0.0
1.656999945640564,-0.0
1.6579999923706055,-0.0
1.659999966621399,-0.0
1.6629999876022339,-0.0
1.6689999103546143,-0.0
1.6729999780654907,-0.0
1.6749999523162842,-0.0
1.681999921798706,-0.0
1.6839998960494995,-0.0
1.6869999170303345,-0.0
1.6929999589920044,-0.0
1.6929999589920044,-0.0
1.6959999799728394,-0.0
1.6999999284744263,-0.0
1.7049999237060547,-0.0
1.7059999704360962,-0.0
1.7089999914169312,-0.0
1.7119998931884766,-0.0
1.716999888420105,-0.0
1.716999888420105,-0.0
1.71999990940094,-0.0
1.722999930381775,-0.0
1.7289999723434448,-0.0
1.7289999723434448,-0.0
1.7319999933242798,-0.0
1.7349998950958252,-0.0
1.7409999370574951,-0.0
1.7409999370574951,-0.0
1.74399995803833,-0.0
1.747999906539917,-0.0
1.7529999017715454,-0.0
1.7559999227523804,-0.0
1.7589999437332153,-0.0
1.7649999856948853,-0.0
1.7689999341964722,-0.0
1.7719999551773071,-0.0
1.7769999504089355,-0.0
1.7769999504089355,-0.0
1.7809998989105225,-0.0
1.7829999923706055,-0.0
1.7889999151229858,-0.0
1.7889999151229858,-0.0
1.7919999361038208,-0.0
1.7949999570846558,-0.0
1.8009999990463257,-0.0
1.8009999990463257,-0.0
1.803999900817871,-0.0
1.806999921798706,-0.0
1.812999963760376,-0.0
1.812999963760376,-0.0
1.815999984741211,-0.0
1.8189998865127563,-0.0
1.8249999284744263,-0.0
1.8259999752044678,-0.0
1.8279999494552612,-0.0
1.8319998979568481,-0.0
1.8369998931884766,-0.0
1.8369998931884766,-0.0
1.8399999141693115,-0.0
1.8429999351501465,-0.0
1.8489999771118164,-0.0
1.8489999771118164,-0.0
1.8519999980926514,-0.0
1.8549998998641968,-0.0
1.8609999418258667,-0.0
1.8609999418258667,-0.0
1.8639999628067017,-0.0
1.8669999837875366,-0.0
1.872999906539917,-0.0
1.8739999532699585,-0.0
1.875999927520752,-0.0
1.878999948501587,-0.0
1.8859999179840088,-0.0
1.8879998922348022,-0.0
1.8909999132156372,-0.0
1.8969999551773071,-0.0
1.899999976158142,-0.0
1.903999924659729,-0.0
1.9089999198913574,-0.0
1.9089999198913574,-0.0
1.9129999876022339,-0.0
1.9169999361038208,-0.0
1.9219999313354492,-0.0
1.9219999313354492,-0.0
1.9249999523162842,-0.0
1.9279999732971191,-0.0
1.9339998960494995,-0.0
1.9339998960494995,-0.0
1.9369999170303345,-0.0
1.9399999380111694,-0.0
1.9459999799728394,-0.0
1.9489998817443848,-0.0
1.9519999027252197,-0.0
1.9579999446868896,-0.0
1.9589999914169312,-0.0
1.9609999656677246,-0.0
1.9639999866485596,-0.0
1.96999990940094,-0.0
1.9709999561309814,-0.0
1.972999930381775,-0.0
1.9759999513626099,-0.0
1.9819999933242798,-0.0
1.9819999933242798,-0.0
1.9859999418258667,-0.0
1.9879999160766602,-0.0
1.99399995803833,-0.0
1.99399995803833,-0.0
1.996999979019165,-0.0
2.0,-0.0
2.0059999227523804,-0.0
2.0059999227523804,-0.0
2.0089999437332153,-0.0
2.0129998922348022,-0.0
2.0179998874664307,-0.0
2.021999955177307,-0.0
2.0239999294281006,-0.0
2.0299999713897705,-0.0
2.0299999713897705,-0.0
2.0329999923706055,-0.0
2.035999894142151,-0.0
2.041999936103821,-0.0
2.041999936103821,-0.0
2.0449999570846558,-0.0
2.0479999780654907,-0.0
2.053999900817871,-0.0
2.0549999475479126,-0.0
2.056999921798706,-0.0
2.059999942779541,-0.0
2.065999984741211,-0.0
2.066999912261963,-0.0
2.0689998865127563,-0.0
2.072999954223633,-0.0
2.0779999494552612,-0.0
2.0789999961853027,-0.0
2.080999970436096,-0.0
2.084999918937683,-0.0
2.090999960899353,-0.0
2.0929999351501465,-0.0
2.0959999561309814,-0.0
2.1019999980926514,-0.0
2.1029999256134033,-0.0
2.1049998998641968,-0.0
2.1079999208450317,-0.0
2.1139999628067017,-0.0
2.1139999628067017,-0.0
2.1169999837875366,-0.0
2.1209999322891235,-0.0
2.125999927520752,-0.0
2.125999927520752,-0.0
2.128999948501587,-0.0
2.132999897003174,-0.0
2.1379998922348022,-0.0
2.1389999389648438,-0.0
2.140999913215637,-0.0
2.143999934196472,-0.0
2.149999976158142,-0.0
2.152999997138977,-0.0
2.1559998989105225,-0.0
2.1619999408721924,-0.0
2.1619999408721924,-0.0
2.1659998893737793,-0.0
2.1679999828338623,-0.0
2.1739999055862427,-0.0
2.1739999055862427,-0.0
2.1769999265670776,-0.0
2.1799999475479126,-0.0
2.1859999895095825,-0.0
2.1859999895095825,-0.0
2.1899999380111694,-0.0
2.191999912261963,-0.0
2.197999954223633,-0.0
2.197999954223633,-0.0
2.2009999752044678,-0.0
2.2039999961853027,-0.0
2.209999918937683,-0.0
2.2109999656677246,-0.0
2.212999939918518,-0.0
2.216999888420105,-0.0
2.2219998836517334,-0.0
2.222999930381775,-0.0
2.2249999046325684,-0.0
2.228999972343445,-0.0
2.2339999675750732,-0.0
2.2339999675750732,-0.0
2.23799991607666,-0.0
2.240999937057495,-0.0
2.2459999322891235,-0.0
2.246999979019165,-0.0
2.2489999532699585,-0.0
2.2519999742507935,-0.0
2.257999897003174,-0.0
2.257999897003174,-0.0
2.260999917984009,-0.0
2.2639999389648438,-0.0
2.2699999809265137,-0.0
2.2699999809265137,-0.0
2.2739999294281006,-0.0
2.275999903678894,-0.0
2.281999945640564,-0.0
2.281999945640564,-0.0
2.284999966621399,-0.0
2.287999987602234,-0.0
2.2949999570846558,-0.0
2.2979999780654907,-0.0
2.299999952316284,-0.0
2.305999994277954,-0.0
2.306999921798706,-0.0
2.3089998960494995,-0.0
2.312999963760376,-0.0
2.3179999589920044,-0.0
2.3179999589920044,-0.0
2.3209999799728394,-0.0
2.3249999284744263,-0.0
2.3299999237060547,-0.0
2.3299999237060547,-0.0
2.3329999446868896,-0.0
2.3369998931884766,-0.0
2.341999888420105,-0.0
2.341999888420105,-0.0
2.3459999561309814,-0.0
2.347999930381775,-0.0
2.353999972343445,-0.0
2.3549998998641968,-0.0
2.35699999332428,-0.0
2.3609999418258667,-0.0
2.365999937057495,-0.0
2.365999937057495,-0.0
2.36899995803833,-0.0
2.371999979019165,-0.0
2.3779999017715454,-0.0
2.3779999017715454,-0.0
2.3809999227523804,-0.0
2.3839999437332153,-0.0
2.3899999856948853,-0.0
2.390999913215637,-0.0
2.393999934196472,-0.0
2.3959999084472656,-0.0
2.4019999504089355,-0.0
2.4019999504089355,-0.0
2.4049999713897705,-0.0
2.4079999923706055,-0.0
2.413999915122986,-0.0
2.4149999618530273,-0.0
2.416999936103821,-0.0
2.4199999570846558,-0.0
2.4259999990463257,-0.0
2.4269999265670776,-0.0
2.428999900817871,-0.0
2.431999921798706,-0.0
2.437999963760376,-0.0
2.437999963760376,-0.0
2.440999984741211,-0.0
2.4439998865127563,-0.0
2.4499999284744263,-0.0
2.4499999284744263,-0.0
2.4529999494552612,-0.0
2.455999970436096,-0.0
2.4619998931884766,-0.0
2.462999939918518,-0.0
2.4649999141693115,-0.0
2.468999981880188,-0.0
2.4739999771118164,-0.0
2.4739999771118164,-0.0
2.4769999980926514,-0.0
2.4799998998641968,-0.0
2.4859999418258667,-0.0
2.486999988555908,-0.0
2.4889999628067017,-0.0
2.4919999837875366,-0.0
2.4989999532699585,-0.0
2.500999927520752,-0.0
2.503999948501587,-0.0
2.509999990463257,-0.0
2.509999990463257,-0.0
2.5129998922348022,-0.0
2.515999913215637,-0.0
2.521999955177307,-0.0
2.522999882698059,-0.0
2.524999976158142,-0.0
2.528999924659729,-0.0
2.5339999198913574,-0.0
2.534999966621399,-0.0
2.537999987602234,-0.0
2.5399999618530273,-0.0
2.5459998846054077,-0.0
2.5459998846054077,-0.0
2.5489999055862427,-0.0
2.5519999265670776,-0.0
2.5579999685287476,-0.0
2.5579999685287476,-0.0
2.5609999895095825,-0.0
2.563999891281128,-0.0
2.569999933242798,-0.0
2.5709999799728394,-0.0
2.572999954223633,-0.0
2.5759999752044678,-0.0
2.581999897956848,-0.0
2.581999897956848,-0.0
2.584999918937683,-0.0
2.5889999866485596,-0.0
2.593999981880188,-0.0
2.59499990940094,-0.0
2.597999930381775,-0.0
2.60099995136261,-0.0
2.6059999465942383,-0.0
2.60699999332428,-0.0
2.6089999675750732,-0.0
2.611999988555908,-0.0
2.6179999113082886,-0.0
2.6179999113082886,-0.0
2.621999979019165,-0.0
2.625,-0.0
2.6299999952316284,-0.0
2.6309999227523804,-0.0
2.632999897003174,-0.0
2.6369999647140503,-0.0
2.6419999599456787,-0.0
2.6419999599456787,-0.0
2.6459999084472656,-0.0
2.647999882698059,-0.0
2.653999924659729,-0.0
2.653999924659729,-0.0
2.6579999923706055,-0.0
2.660999894142151,-0.0
2.6659998893737793,-0.0
2.666999936103821,-0.0
2.6689999103546143,-0.0
2.671999931335449,-0.0
2.677999973297119,-0.0
2.677999973297119,-0.0
2.680999994277954,-0.0
2.684999942779541,-0.0
2.6899999380111694,-0.0
2.6899999380111694,-0.0
2.6939998865127563,-0.0
2.6959999799728394,-0.0
2.7029999494552612,-0.0
2.705999970436096,-0.0
2.708999991416931,-0.0
2.7139999866485596,-0.0
2.7149999141693115,-0.0
2.716999888420105,-0.0
2.71999990940094,-0.0
2.72599995136261,-0.0
2.7269999980926514,-0.0
2.728999972343445,-0.0
2.73199999332428,-0.0
2.73799991607666,-0.0
2.7389999628067017,-0.0
2.740999937057495,-0.0
2.74399995803833,-0.0
2.75,-0.0
2.750999927520752,-0.0
2.7529999017715454,-0.0
2.7559999227523804,-0.0
2.7619999647140503,-0.0
2.7619999647140503,-0.0
2.7649999856948853,-0.0
2.768999934196472,-0.0
2.7739999294281006,-0.0
2.774999976158142,-0.0
2.7769999504089355,-0.0
2.7799999713897705,-0.0
2.785999894142151,-0.0
2.785999894142151,-0.0
2.788999915122986,-0.0
2.791999936103821,-0.0
2.7979999780654907,-0.0
2.7979999780654907,-0.0
2.8019999265670776,-0.0
2.8049999475479126,-0.0
2.809999942779541,-0.0
2.812999963760376,-0.0
2.815999984741211,-0.0
2.8219999074935913,-0.0
2.822999954223633,-0.0
2.8249999284744263,-0.0
2.8279999494552612,-0.0
2.833999991416931,-0.0
2.833999991416931,-0.0
2.837999939918518,-0.0
2.840999960899353,-0.0
2.8459999561309814,-0.0
2.8469998836517334,-0.0
2.8489999771118164,-0.0
2.8519999980926514,-0.0
2.8579999208450317,-0.0
2.8579999208450317,-0.0
2.8609999418258667,-0.0
2.8639999628067017,-0.0
2.869999885559082,-0.0
2.8739999532699585,-0.0
2.875999927520752,-0.0
2.881999969482422,-0.0
2.881999969482422,-0.0
2.884999990463257,-0.0
2.8889999389648438,-0.0
2.893999934196472,-0.0
2.893999934196472,-0.0
2.896999955177307,-0.0
2.899999976158142,-0.0
2.906999945640564,-0.0
2.9089999198913574,-0.0
2.912999987602234,-0.0
2.9189999103546143,-0.0
2.9189999103546143,-0.0
2.921999931335449,-0.0
2.9259999990463257,-0.0
2.930999994277954,-0.0
2.930999994277954,-0.0
2.934999942779541,-0.0
2.9369999170303345,-0.0
2.9429999589920044,-0.0
2.9439998865127563,-0.0
2.9459999799728394,-0.0
2.9489998817443848,-0.0
2.9549999237060547,-0.0
2.9549999237060547,-0.0
2.9579999446868896,-0.0
2.9609999656677246,-0.0
2.966999888420105,-0.0
2.9679999351501465,-0.0
2.9709999561309814,-0.0
2.972999930381775,-0.0
2.978999972343445,-0.0
2.9799998998641968,-0.0
2.98199999332428,-0.0
2.984999895095825,-0.0
2.990999937057495,-0.0
2.990999937057495,-0.0
2.99399995803833,-0.0
2.996999979019165,-0.0
3.0029999017715454,-0.0
3.0029999017715454,-0.0
3.006999969482422,-0.0
3.0089999437332153,-0.0
3.0149999856948853,-0.0
3.0149999856948853,-0.0
3.0179998874664307,-0.0
3.0209999084472656,-0.0
3.0269999504089355,-0.0
3.027999997138977,-0.0
3.0299999713897705,-0.0
3.0339999198913574,-0.0
3.038999915122986,-0.0
3.0399999618530273,-0.0
3.041999936103821,-0.0
3.0449999570846558,-0.0
3.0509999990463257,-0.0
3.0519999265670776,-0.0
3.053999900817871,-0.0
3.0579999685287476,-0.0
3.062999963760376,-0.0
3.062999963760376,-0.0
3.066999912261963,-0.0
3.0689998865127563,-0.0
3.0749999284744263,-0.0
3.0749999284744263,-0.0
3.0779999494552612,-0.0
3.080999970436096,-0.0
3.0869998931884766,-0.0
3.087999939918518,-0.0
3.0899999141693115,-0.0
3.0929999351501465,-0.0
3.0989999771118164,-0.0
3.0999999046325684,-0.0
3.1019999980926514,-0.0
3.1049998998641968,-0.0
3.111999988555908,-0.0
3.1149998903274536,-0.0
3.1169999837875366,-0.0
3.122999906539917,-0.0
3.1239999532699585,-0.0
3.125999927520752,-0.0
3.1299999952316284,-0.0
3.134999990463257,-0.0
3.134999990463257,-0.0
3.1379998922348022,-0.0
3.1419999599456787,-0.0
3.146999955177307,-0.0
3.147999882698059,-0.0
3.149999976158142,-0.0
3.153999924659729,-0.0
3.1589999198913574,-0.0
3.1589999198913574,-0.0
3.162999987602234,-0.0
