Time,ID,Bus,DataLen,INV_Fast_Torque_Command,INV_Fast_Torque_Feedback,INV_Fast_Motor_Speed,INV_Fast_DC_Bus_Voltage,
946702814.861000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.864000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.867000,0x000005D0,0,8,0torque:N.m,1.6torque:N.m,0angular_speed:rpm,242voltage:V,
946702814.870000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.873000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.876000,0x000005D0,0,8,0torque:N.m,-1.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.879000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702814.882000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702814.885000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.888000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702814.891000,0x000005D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242voltage:V,
946702814.894000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.897000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.900000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702814.903000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702814.906000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.909000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.912000,0x000005D0,0,8,0torque:N.m,-0.9torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702814.915000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.918000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.921000,0x000005D0,0,8,0torque:N.m,0.9torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702814.924000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702814.927000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.930000,0x000005D0,0,8,0torque:N.m,0.8torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.933000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702814.936000,0x000005D0,0,8,0torque:N.m,-0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.939000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.942000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.945000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702814.948000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.951000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.954000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702814.957000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.960000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.963000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.966000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702814.969000,0x000005D0,0,8,0torque:N.m,0.7torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702814.972000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.975000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702814.978000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.981000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702814.984000,0x000005D0,0,8,0torque:N.m,-0.7torque:N.m,0angular_speed:rpm,242voltage:V,
946702814.987000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702814.990000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702814.993000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702814.996000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.000000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.6voltage:V,
946702815.003000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.006000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.009000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.012000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.015000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.018000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.021000,0x000005D0,0,8,0torque:N.m,-1.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.024000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.027000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.030000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.033000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702815.036000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.039000,0x000005D0,0,8,0torque:N.m,-1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.042000,0x000005D0,0,8,0torque:N.m,0.8torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.045000,0x000005D0,0,8,0torque:N.m,-1.6torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.048000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.051000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.054000,0x000005D0,0,8,0torque:N.m,0.7torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.057000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,241.8voltage:V,
946702815.060000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.063000,0x000005D0,0,8,0torque:N.m,-0.7torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.066000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.069000,0x000005D0,0,8,0torque:N.m,-1.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.072000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.075000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.078000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.081000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.084000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.087000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.090000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.093000,0x000005D0,0,8,0torque:N.m,-1.8torque:N.m,0angular_speed:rpm,242.6voltage:V,
946702815.096000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.099000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.102000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.105000,0x000005D0,0,8,0torque:N.m,-1.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.108000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.111000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.114000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.117000,0x000005D0,0,8,0torque:N.m,1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.120000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.123000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.126000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.129000,0x000005D0,0,8,0torque:N.m,-1.4torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.132000,0x000005D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.135000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.138000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.141000,0x000005D0,0,8,0torque:N.m,0.7torque:N.m,0angular_speed:rpm,241.8voltage:V,
946702815.144000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.147000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.150000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.153000,0x000005D0,0,8,0torque:N.m,-0.7torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.156000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.159000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.162000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.165000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.168000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.171000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.174000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,243voltage:V,
946702815.177000,0x000005D0,0,8,0torque:N.m,-0.8torque:N.m,0angular_speed:rpm,243.1voltage:V,
946702815.180000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.183000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.186000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.9voltage:V,
946702815.189000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.6voltage:V,
946702815.192000,0x000005D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.195000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.198000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.201000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.204000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,241.7voltage:V,
946702815.207000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,241.6voltage:V,
946702815.210000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.213000,0x000005D0,0,8,0torque:N.m,-0.8torque:N.m,1angular_speed:rpm,242.3voltage:V,
946702815.216000,0x000005D0,0,8,0torque:N.m,-0.4torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.219000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.222000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.225000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.228000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.231000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.234000,0x000005D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.237000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,241.8voltage:V,
946702815.240000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702815.243000,0x000005D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.246000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.249000,0x000005D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.252000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.255000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.258000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.261000,0x000005D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.264000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.267000,0x000005D0,0,8,0torque:N.m,0.7torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.270000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.273000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.276000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.279000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.282000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.285000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.288000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.291000,0x000005D0,0,8,0torque:N.m,-1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.294000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.297000,0x000005D0,0,8,0torque:N.m,-0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.300000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.303000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.306000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.309000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.312000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.315000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.318000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.6voltage:V,
946702815.321000,0x000005D0,0,8,0torque:N.m,-0.8torque:N.m,0angular_speed:rpm,241.8voltage:V,
946702815.324000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.327000,0x000005D0,0,8,0torque:N.m,0.9torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.330000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,241.8voltage:V,
946702815.333000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.336000,0x000005D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.339000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.342000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.345000,0x000005D0,0,8,0torque:N.m,-0.9torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.348000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.351000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.354000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.357000,0x000005D0,0,8,0torque:N.m,0.9torque:N.m,1angular_speed:rpm,242.4voltage:V,
946702815.360000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,241.6voltage:V,
946702815.363000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.366000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.369000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.372000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.6voltage:V,
946702815.375000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.378000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.381000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.384000,0x000005D0,0,8,0torque:N.m,-1.2torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.387000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.390000,0x000005D0,0,8,0torque:N.m,0.7torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.393000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.396000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.399000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.402000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.405000,0x000005D0,0,8,0torque:N.m,-1.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.408000,0x000005D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.411000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.414000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702815.417000,0x000005D0,0,8,0torque:N.m,-0.6torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.420000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.423000,0x000005D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.426000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.429000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.432000,0x000005D0,0,8,0torque:N.m,-0.7torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.435000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.438000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.441000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.445000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.447000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.450000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.453000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.456000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.459000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.462000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.465000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.468000,0x000005D0,0,8,0torque:N.m,-0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.471000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.474000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.477000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.480000,0x000005D0,0,8,0torque:N.m,0.8torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.483000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.486000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.489000,0x000005D0,0,8,0torque:N.m,-1.5torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.492000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.495000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.498000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.501000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.504000,0x000005D0,0,8,0torque:N.m,0.7torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.507000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.510000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.513000,0x000005D0,0,8,0torque:N.m,-0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.516000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.519000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.522000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702815.525000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242voltage:V,
946702815.528000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.531000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.7voltage:V,
946702815.534000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.537000,0x000005D0,0,8,0torque:N.m,-0.9torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.540000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.543000,0x000005D0,0,8,0torque:N.m,0.4torque:N.m,0angular_speed:rpm,242.1voltage:V,
946702815.546000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.549000,0x000005D0,0,8,0torque:N.m,-0.9torque:N.m,1angular_speed:rpm,242.1voltage:V,
946702815.552000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.555000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.558000,0x000005D0,0,8,0torque:N.m,0.2torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.561000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,241.7voltage:V,
946702815.564000,0x000005D0,0,8,0torque:N.m,0.6torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.567000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.570000,0x000005D0,0,8,0torque:N.m,0.3torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.573000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.3voltage:V,
946702815.576000,0x000005D0,0,8,0torque:N.m,0.9torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.579000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.582000,0x000005D0,0,8,0torque:N.m,0.5torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.585000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.5voltage:V,
946702815.588000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.591000,0x000005D0,0,8,0torque:N.m,0torque:N.m,0angular_speed:rpm,242.2voltage:V,
946702815.594000,0x000005D0,0,8,0torque:N.m,0.1torque:N.m,0angular_speed:rpm,242.4voltage:V,
946702815.597000,0x000005D0,0,8,0torque:N.m,-0.2torque:N.m,0angular_speed:rpm,242voltage:V,
