Data Set 2:Time(s),Data Set 2:Angle(rad),Data Set 2:Velocity(rad/s),Data Set 2:Acceleration(rad/s²),,,,
5.75,20.996303393966000,13.962629023419100,-0.53868167527626900,,,,
5.7550000000000000,21.066116539083100,13.962629023419200,-5.13169753604528E-12,,,,
5.7600000000000000,21.135929684200200,13.962629023419200,-4.11720040776554E-11,,,,
5.7650000000000000,21.205742829317300,13.962629023418800,-6.77285388266891E-11,,,,
5.7700000000000000,21.275555974434400,13.962629023418200,-3.37705172468184E-11,,,,
5.7750000000000000,21.34536911955150,13.962629023418300,3.88133969408932E-11,,,,
5.7800000000000000,21.415182264668600,13.962629023418800,5.77118599822929E-11,,,,
5.7850000000000000,21.484995409785700,13.962629023419000,4.33628441795824E-11,,,,
5.79,21.554808554902800,13.962629023419200,1.79115981306196E-11,,,,
5.7950000000000000,21.624621700019900,13.962629023419200,-1.79115981306196E-11,,,,
5.8000000000000000,21.694434845137000,13.962629023419000,-4.32444203902891E-11,,,,
5.8050000000000000,21.764247990254100,13.962629023418800,-5.6724995071515E-11,,,,
5.8100000000000000,21.834061135371200,13.962629023418300,-3.54679248933562E-11,,,,
5.8150000000000000,21.903874280488300,13.962629023418200,3.07408419707303E-11,,,,
5.8200000000000000,21.973687425605400,13.962629023418800,6.1836955309345E-11,,,,
5.8250000000000000,22.043500570722500,13.962629023419100,3.39580215798687E-11,,,,
5.8300000000000000,22.113313715839600,13.962629023419000,9.39495395060597E-12,,,,
5.835,22.183126860956600,13.962629023419100,-3.94745964311175E-13,,,,
5.8400000000000000,22.252940006073700,13.962629023419200,-2.58558606623818E-11,,,,
5.8450000000000000,22.322753151190800,13.962629023418900,-6.52613765497443E-11,,,,
5.8500000000000000,22.392566296307900,13.962629023418200,-4.47049804582368E-11,,,,
5.8550000000000000,22.462379441425000,13.962629023418200,3.59021454540982E-11,,,,
5.8600000000000000,22.53219258654210,13.962629023418900,5.7761203227832E-11,,,,
5.8650000000000000,22.602005731659200,13.962629023419000,3.26060166521029E-11,,,,
5.8700000000000000,22.671818876776300,13.962629023419100,2.26090751059226E-11,,,,
5.875,22.741632021893400,13.962629023419200,0.53868167529372600,,,,
5.8800000000000000,22.811445167010500,13.962629023419200,3.770771726983410,,,,
5.8850000000000000,22.881258312127600,13.962629023419000,18.315176959687900,,,,
5.8900000000000000,22.951071457244700,14.059591724970300,47.403987425129800,,,,
5.8950000000000000,23.020884602361800,14.350479829624300,81.340932968177300,,,,
5.9000000000000000,23.090697747478900,15.223144143587900,49.020032451075400,,,,
5.9050000000000000,23.177964178875200,15.223144143588600,-49.020032450982000,,,,
5.9100000000000000,23.247777323992300,14.350479829625200,-81.340932968187300,,,,
5.915,23.31759046910940,14.059591724970600,-47.403987425179700,,,,
5.9200000000000000,23.387403614226500,13.962629023419100,-18.315176959732800,,,,
5.9250000000000000,23.457216759343600,13.962629023419200,-3.7707717270295400,,,,
5.9300000000000000,23.527029904460700,13.962629023418900,-0.53868167535150100,,,,
5.9350000000000000,23.596843049577800,13.962629023418200,-4.47049804582368E-11,,,,
5.9400000000000000,23.666656194694900,13.962629023418200,3.59021454540982E-11,,,,
5.9450000000000000,23.736469339812000,13.962629023418900,5.7761203227832E-11,,,,
5.9500000000000000,23.806282484929100,13.962629023419000,3.22211393368995E-11,,,,
5.9550000000000000,23.87609563004620,13.962629023419100,0.53868167530654600,,,,
5.96,23.945908775163300,13.962629023419200,3.7707717270007600,,,,
5.9650000000000000,24.01572192028040,13.962629023419200,18.315176959690500,,,,
5.9700000000000000,24.085535065397500,14.059591724970300,47.403987425118800,,,,
5.9750000000000000,24.155348210514600,14.350479829624200,81.340932968179100,,,,
5.9800000000000000,24.225161355631700,15.223144143588000,49.020032451078800,,,,
5.9850000000000000,24.312427787028000,15.223144143588600,-52.952408680572800,,,,
5.9900000000000000,24.382240932145100,14.350479829625100,-82.472164486283400,,,,
5.9950000000000000,24.452054077262200,14.059591724970700,-47.511723760232900,,,,
6,24.521867222379300,13.962629023419000,-18.315176959733300,,,,
6.0050000000000000,24.591680367496400,13.962629023419100,-3.7707717270064200,,,,
6.0100000000000000,24.66149351261350,13.962629023419200,-2.6250606626693E-11,,,,
6.0150000000000000,24.731306657730600,13.962629023418900,3.7707717269382300,,,,
6.0200000000000000,24.80111980284770,13.962629023418200,18.315176959686500,,,,
6.0250000000000000,24.870932947964800,14.059591724969700,47.403987425222100,,,,
6.0300000000000000,24.940746093081900,14.350479829625000,81.340932968279900,,,,
6.0350000000000000,25.010559238199000,15.223144143588800,49.020032451078800,,,,
6.04,25.097825669595300,15.223144143588800,-49.020032451034100,,,,
6.0450000000000000,25.167638814712400,14.350479829625300,-80.80225129294720,,,,
6.0500000000000000,25.237451959829500,14.059591724970500,-43.633215698220400,,,,
6.0550000000000000,25.307265104946600,13.962629023418800,-4.82873000843638E-11,,,,
6.0600000000000000,25.377078250063700,14.059591724969800,43.63321569815520,,,,
6.0650000000000000,25.446891395180800,14.350479829624400,80.802251292958000,,,,
6.0700000000000000,25.516704540297900,15.223144143588600,49.02003245109710,,,,
6.0750000000000000,25.60397097169430,15.223144143588800,-49.020032451013400,,,,
6.0800000000000000,25.673784116811400,14.350479829625300,-81.340932968213600,,,,
6.085,25.74359726192850,14.059591724970600,-46.865305749918000,,,,
6.0900000000000000,25.813410407045500,13.962629023419000,-14.544405232758000,,,,
6.0950000000000000,25.883223552162600,13.962629023418900,14.544405232670800,,,,
6.1000000000000000,25.953036697279700,14.059591724969700,46.865305749864000,,,,
6.1050000000000000,26.022849842396800,14.350479829624200,80.371305952746500,,,,
6.1100000000000000,26.092662987513900,15.223144143588700,48.69682344594320,,,,
6.1150000000000000,26.179929418910300,15.223144143589000,-49.127768786078900,,,,
6.1200000000000000,26.249742564027400,14.350479829625200,-81.340932968220700,,,,
6.125,26.319555709144500,14.059591724970600,-46.865305749902600,,,,
6.1300000000000000,26.389368854261600,13.962629023419200,-14.544405232742200,,,,
6.1350000000000000,26.459181999378700,13.962629023419000,14.544405232690100,,,,
6.1400000000000000,26.528995144495800,14.059591724970300,46.865305749846600,,,,
6.1450000000000000,26.598808289612900,14.350479829624300,81.340932968178600,,,,
6.1500000000000000,26.668621434729900,15.223144143587900,49.020032451078500,,,,
6.1550000000000000,26.755887866126300,15.223144143588600,-49.020032450975900,,,,
6.1600000000000000,26.825701011243400,14.350479829625200,-81.340932968180400,,,,
6.165,26.895514156360500,14.059591724970700,-47.403987425186400,,,,
6.1700000000000000,26.965327301477600,13.962629023419100,-18.31517695975280,,,,
6.1750000000000000,27.035140446594700,13.962629023419000,-3.7707717270360500,,,,
6.1800000000000000,27.104953591711800,13.962629023418900,-0.53868167534467200,,,,
6.1850000000000000,27.174766736828900,13.962629023418200,-3.8902214782863E-11,,,,
6.1900000000000000,27.24457988194600,13.962629023418200,3.8902214782863E-11,,,,
6.1950000000000000,27.314393027063100,13.962629023418900,5.8432271367161E-11,,,,
6.2000000000000000,27.384206172180200,13.962629023419000,3.23395631261929E-11,,,,
6.2050000000000000,27.454019317297300,13.962629023419100,2.03195485129177E-11,,,,
6.21,27.523832462414300,13.962629023419200,-2.83230229393268E-12,,,,
6.2150000000000000,27.593645607531400,13.962629023419200,-4.07871267624521E-11,,,,
6.2200000000000000,27.663458752648500,13.962629023418800,-6.77285388266891E-11,,,,
6.2250000000000000,27.733271897765600,13.962629023418200,-3.37705172468184E-11,,,,
6.2300000000000000,27.803085042882700,13.962629023418300,3.47869881049194E-11,,,,
6.2350000000000000,27.872898187999800,13.962629023418800,5.66065712822217E-11,,,,
6.2400000000000000,27.942711333116900,13.962629023419000,4.36391663546003E-11,,,,
6.2450000000000000,28.012524478234000,13.962629023419200,2.02405993200555E-11,,,,
6.25,28.082337623351100,13.962629023419200,-7.48043602369677E-12,,,,
6.2550000000000000,28.152150768468200,13.962629023419100,-2.26090751059226E-11,,,,
6.2600000000000000,28.221963913585300,13.962629023419000,-3.26060166521029E-11,,,,
6.2650000000000000,28.291777058702400,13.962629023418900,-5.7761203227832E-11,,,,
6.2700000000000000,28.361590203819500,13.962629023418200,-3.59021454540982E-11,,,,
6.2750000000000000,28.43140334893660,13.962629023418200,4.47049804582368E-11,,,,
6.2800000000000000,28.501216494053700,13.962629023418900,6.52613765497443E-11,,,,
6.2850000000000000,28.57102963917080,13.962629023419200,2.58558606623818E-11,,,,
6.29,28.640842784287900,13.962629023419100,3.94745964311175E-13,,,,
6.2950000000000000,28.710655929404900,13.962629023419000,-9.27653016131262E-12,,,,
6.3000000000000000,28.780469074522000,13.962629023419100,-3.32869534405397E-11,,,,
6.3050000000000000,28.850282219639100,13.962629023418800,-5.88467546296879E-11,,,,
6.3100000000000000,28.920095364756200,13.962629023418200,-2.49676822426797E-11,,,,
6.3150000000000000,28.989908509873300,13.962629023418300,4.22082122339688E-11,,,,
6.3200000000000000,29.059721654990400,13.962629023418900,5.6409198300066E-11,,,,
6.3250000000000000,29.129534800107500,13.962629023419000,2.45235930328316E-11,,,,
6.3300000000000000,29.199347945224600,13.962629023419000,0.53868167529777200,,,,
6.335,29.269161090341700,13.962629023419200,3.7707717269926700,,,,
6.3400000000000000,29.338974235458800,13.962629023419000,18.315176959694100,,,,
6.3450000000000000,29.408787380575900,14.059591724970300,47.403987425132800,,,,
6.3500000000000000,29.478600525693000,14.350479829624300,81.340932968178600,,,,
6.3550000000000000,29.548413670810100,15.223144143587900,49.020032451078500,,,,
6.3600000000000000,29.635680102206400,15.223144143588600,-49.020032450975900,,,,
6.3650000000000000,29.705493247323500,14.350479829625200,-81.340932968180000,,,,
6.3700000000000000,29.775306392440600,14.059591724970700,-47.403987425184100,,,,
6.375,29.845119537557700,13.962629023419100,-18.315176959742400,,,,
6.3800000000000000,29.91493268267480,13.962629023419000,-3.7707717270154800,,,,
6.3850000000000000,29.984745827791900,13.962629023419100,-0.53868167532058300,,,,
6.3900000000000000,30.05455897290900,13.962629023418800,-6.1836955309345E-11,,,,
6.3950000000000000,30.124372118026100,13.962629023418200,0.53868167525547900,,,,
6.4000000000000000,30.194185263143200,13.962629023418300,3.7707717270390500,,,,
6.4050000000000000,30.263998408260300,13.962629023418800,18.315176959788700,,,,
6.4100000000000000,30.333811553377400,14.059591724970500,47.403987425233200,,,,
6.415,30.403624698494500,14.35047982962530,81.340932968241800,,,,
6.4200000000000000,30.473437843611600,15.223144143589000,49.020032451030500,,,,
6.4250000000000000,30.560704275007900,15.223144143588800,-49.020032451092800,,,,
6.4300000000000000,30.630517420125000,14.350479829624900,-81.340932968279500,,,,
6.4350000000000000,30.70033056524210,14.059591724969800,-47.403987425221200,,,,
6.4400000000000000,30.770143710359200,13.962629023418200,-17.776495284411200,,,,
6.4450000000000000,30.839956855476300,13.962629023418800,6.78469626159825E-11,,,,
6.4500000000000000,30.909770000593400,13.962629023419200,17.77649528448690,,,,
6.4550000000000000,30.979583145710500,14.059591724970700,47.403987425192600,,,,
6.46,31.049396290827600,14.350479829625200,81.340932968203000,,,,
6.4650000000000000,31.119209435944700,15.223144143588800,49.02003245101550,,,,
6.4700000000000000,31.206475867341100,15.223144143588700,-49.020032451107700,,,,
6.4750000000000000,31.276289012458200,14.350479829624200,-81.340932968255800,,,,
6.4800000000000000,31.346102157575200,14.059591724969700,-46.865305749861100,,,,
6.4850000000000000,31.415915302692300,13.962629023418900,-14.544405232670200,,,,
6.4900000000000000,31.485728447809400,13.962629023419000,14.54440523275850,,,,
6.4950000000000000,31.555541592926500,14.059591724970600,46.865305749920400,,,,
6.5,31.625354738043600,14.350479829625300,81.340932968224400,,,,
6.5050000000000000,31.695167883160700,15.223144143588800,49.020032451035400,,,,
6.5100000000000000,31.782434314557100,15.223144143588800,-49.020032451071100,,,,
6.5150000000000000,31.852247459674200,14.350479829625000,-80.802251292984300,,,,
6.5200000000000000,31.922060604791300,14.059591724969900,-43.633215698226300,,,,
6.5250000000000000,31.991873749908400,13.962629023418300,9.13836907380292E-12,,,,
6.5300000000000000,32.061686895025500,14.059591724970100,43.633215698232000,,,,
6.5350000000000000,32.131500040142600,14.350479829624900,80.371305952779800,,,,
6.54,32.20131318525970,15.223144143589200,48.696823445912500,,,,
6.5450000000000000,32.288579616656000,15.223144143589200,-49.127768786140200,,,,
6.5500000000000000,32.358392761773100,14.350479829624900,-80.802251293000100,,,,
6.5550000000000000,32.428205906890200,14.059591724970100,-43.633215698232000,,,,
6.5600000000000000,32.498019052007300,13.962629023418300,-9.13836907380292E-12,,,,
6.5650000000000000,32.567832197124400,14.059591724969900,43.633215698226500,,,,
6.5700000000000000,32.637645342241500,14.350479829625000,80.802251292985100,,,,
6.5750000000000000,32.707458487358600,15.223144143588800,49.020032451074300,,,,
6.5800000000000000,32.794724918755000,15.223144143588900,-49.020032451029500,,,,
6.585,32.864538063872000,14.350479829625300,-81.340932968225200,,,,
6.5900000000000000,32.934351208989100,14.059591724970700,-47.403987425232700,,,,
6.5950000000000000,33.004164354106200,13.962629023418900,-18.315176959819000,,,,
6.6000000000000000,33.073977499223300,13.962629023417900,-3.7707717270575600,,,,
6.6050000000000000,33.14379064434040,13.962629023417900,-0.53868167523132100,,,,
6.6100000000000000,33.213603789457500,13.962629023418900,9.06731480022758E-11,,,,
6.6150000000000000,33.28341693457460,13.962629023419200,5.14156618515304E-11,,,,
6.6200000000000000,33.353230079691700,13.962629023419300,1.25529216650954E-11,,,,
6.625,33.423043224808800,13.962629023419300,0.53868167526835400,,,,
6.6300000000000000,33.492856369925900,13.962629023419200,3.7707717269574000,,,,
6.6350000000000000,33.562669515043000,13.962629023418700,18.315176959674200,,,,
6.6400000000000000,33.632482660160100,14.059591724970000,47.403987425139000,,,,
6.6450000000000000,33.702295805277200,14.350479829624300,81.340932968194500,,,,
6.6500000000000000,33.772108950394300,15.22314414358780,48.48135077580240,,,,
6.6550000000000000,33.859375381790600,15.223144143588600,-52.790804177973000,,,,
6.6600000000000000,33.92918852690770,14.350479829625300,-99.65610992790600,,,,
6.665,33.999001672024800,13.962629023419300,-94.807974850368600,,,,
6.6700000000000000,34.06881481714190,13.574778217213200,-99.656109927979000,,,,
6.6750000000000000,34.138627962259000,12.702113903249200,-52.790804178094200,,,,
6.6800000000000000,34.190987821096800,12.702113903249000,48.481350775713800,,,,
6.6850000000000000,34.260800966213900,13.574778217212300,81.340932968191300,,,,
6.6900000000000000,34.330614111331000,13.865666321866800,47.403987425211500,,,,
6.6950000000000000,34.400427256448100,13.962629023418900,18.315176959760000,,,,
6.7000000000000000,34.470240401565200,13.962629023418700,3.770771727017680,,,,
6.7050000000000000,34.540053546682300,13.962629023418800,0.53868167531666100,,,,
6.71,34.609866691799400,13.962629023419200,2.25794691585992E-11,,,,
6.7150000000000000,34.679679836916500,13.962629023419200,-1.55233850465369E-11,,,,
6.7200000000000000,34.749492982033600,13.96262902341910,-5.78401524206942E-11,,,,
6.7250000000000000,34.819306127150700,13.962629023418400,-5.25998997444601E-11,,,,
6.7300000000000000,34.889119272267800,13.962629023418300,1.97372982155546E-12,,,,
6.7350000000000000,34.958932417384900,13.962629023418500,3.78067947319022E-11,,,,
6.7400000000000000,35.02874556250200,13.962629023418700,5.36065019534574E-11,,,,
6.7450000000000000,35.098558707619100,13.962629023419200,3.46883016138445E-11,,,,
6.75,35.168371852736200,13.962629023419300,1.55529909938603E-11,,,,
6.7550000000000000,35.238184997853200,13.962629023419300,-1.28983243838676E-11,,,,
6.7600000000000000,35.307998142970300,13.962629023419200,-5.14156618515304E-11,,,,
6.7650000000000000,35.377811288087400,13.962629023418900,-9.06731480022758E-11,,,,
6.7700000000000000,35.447624433204500,13.962629023417900,-5.47808711972788E-11,,,,
6.7750000000000000,35.517437578321600,13.962629023417900,5.47808711972788E-11,,,,
6.7800000000000000,35.587250723438700,13.962629023418900,9.06731480022758E-11,,,,
6.7850000000000000,35.657063868555800,13.962629023419200,5.1030784536327E-11,,,,
6.79,35.726877013672900,13.962629023419300,1.02535264229828E-11,,,,
6.7950000000000000,35.79669015879,13.962629023419300,-2.81256499571712E-11,,,,
6.8000000000000000,35.866503303907100,13.962629023419100,-6.61199490221217E-11,,,,
6.8050000000000000,35.93631644902420,13.962629023418500,-7.76860057764385E-11,,,,
6.8100000000000000,36.006129594141300,13.962629023417900,-1.48424482580989E-11,,,,
6.8150000000000000,36.075942739258400,13.962629023418300,6.77384074757922E-11,,,,
6.8200000000000000,36.145755884375500,13.96262902341900,7.55050343236189E-11,,,,
6.8250000000000000,36.215569029492600,13.962629023419300,3.31882669494619E-11,,,,
6.8300000000000000,36.285382174609700,13.962629023419300,-7.44096142726565E-12,,,,
6.835,36.355195319726800,13.962629023419200,-4.31852084956426E-11,,,,
6.8400000000000000,36.425008464843800,13.962629023418700,-5.32216246382541E-11,,,,
6.8450000000000000,36.494821609960900,13.962629023418500,0.53868167524830500,,,,
6.8500000000000000,36.564634755078000,13.962629023418300,3.7707717270010400,,,,
6.8550000000000000,36.634447900195100,13.962629023418400,18.315176959781800,,,,
6.8600000000000000,36.704261045312200,14.05959172497060,47.403987425244400,,,,
6.8650000000000000,36.774074190429300,14.350479829625300,81.340932968242400,,,,
6.8700000000000000,36.843887335546400,15.223144143588900,49.020032451050400,,,,
6.875,36.931153766942800,15.223144143588900,-49.020032451046300,,,,
6.8800000000000000,37.000966912059900,14.3504798296253,-81.340932968239500,,,,
6.8850000000000000,37.070780057177000,14.059591724970600,-47.403987425247100,,,,
6.8900000000000000,37.140593202294100,13.962629023418500,-18.315176959805800,,,,
6.8950000000000000,37.210406347411200,13.962629023417900,-3.7707717270176400,,,,
6.9000000000000000,37.280219492528200,13.962629023418300,6.79949923525945E-11,,,,
6.9050000000000000,37.350032637645300,13.96262902341900,3.7707717270799300,,,,
6.9100000000000000,37.419845782762400,13.962629023419300,18.315176959769300,,,,
6.915,37.489658927879500,14.059591724970800,47.403987425191900,,,,
6.9200000000000000,37.559472072996600,14.350479829625300,81.340932968195000,,,,
6.9250000000000000,37.629285218113700,15.223144143588800,49.020032450997000,,,,
6.9300000000000000,37.716551649510100,15.223144143588500,-49.020032451116400,,,,
6.9350000000000000,37.786364794627200,14.350479829624300,-80.802251292982200,,,,
6.9400000000000000,37.856177939744300,14.059591724969400,-43.633215698158800,,,,
6.9450000000000000,37.925991084861400,13.962629023418500,7.8021539846103E-11,,,,
6.9500000000000000,37.995804229978500,14.059591724970600,43.633215698243900,,,,
6.9550000000000000,38.065617375095600,14.3504798296253,80.802251292950900,,,,
6.96,38.135430520212700,15.223144143588900,47.242382922581000,,,,
6.9650000000000000,38.222696951609000,15.223144143588800,-49.612582293888400,,,,
6.9700000000000000,38.292510096726100,14.350479829625000,-80.909987628036600,,,,
6.9750000000000000,38.362323241843200,14.059591724969900,-43.633215698214700,,,,
6.9800000000000000,38.432136386960300,13.962629023418400,2.30630329648783E-11,,,,
6.9850000000000000,38.501949532077400,14.059591724970400,43.633215698218900,,,,
6.9900000000000000,38.571762677194500,14.350479829624900,80.802251292960600,,,,
6.9950000000000000,38.64157582231160,15.223144143588800,49.020032451072300,,,,
7,38.728842253708000,15.223144143589100,-49.020032451058700,,,,
7.0050000000000000,38.798655398825000,14.350479829624900,-80.802251292967700,,,,
7.0100000000000000,38.868468543942100,14.059591724970300,-43.633215698203000,,,,
7.0150000000000000,38.938281689059200,13.962629023418900,-3.09086090055646E-11,,,,
7.0200000000000000,39.008094834176300,14.059591724969900,43.633215698156800,,,,
7.0250000000000000,39.077907979293400,14.350479829624400,80.802251292956300,,,,
7.0300000000000000,39.147721124410500,15.223144143588600,49.020032451098400,,,,
7.0350000000000000,39.234987555806900,15.223144143588800,-49.020032451005700,,,,
7.04,39.304800700924000,14.350479829625300,-81.340932968203900,,,,
7.0450000000000000,39.374613846041100,14.059591724970800,-47.40398742520990,,,,
7.0500000000000000,39.444426991158200,13.962629023419100,-18.31517695979500,,,,
7.0550000000000000,39.514240136275300,13.962629023418500,-3.7707717270805500,,,,
7.0600000000000000,39.58405328139240,13.962629023417900,-0.53868167530097400,,,,
7.0650000000000000,39.653866426509400,13.962629023418300,6.77384074757922E-11,,,,
7.0700000000000000,39.723679571626500,13.96262902341900,7.55050343236189E-11,,,,
7.0750000000000000,39.793492716743600,13.962629023419300,3.31882669494619E-11,,,,
7.0800000000000000,39.863305861860700,13.962629023419300,-7.44096142726565E-12,,,,
7.085,39.933119006977800,13.962629023419200,-4.31852084956426E-11,,,,
7.0900000000000000,40.002932152094900,13.962629023418700,-5.32216246382541E-11,,,,
7.0950000000000000,40.072745297212000,13.962629023418500,-3.78067947319022E-11,,,,
7.1000000000000000,40.142558442329100,13.962629023418300,-1.97372982155546E-12,,,,
7.1050000000000000,40.212371587446200,13.962629023418400,5.25998997444601E-11,,,,
7.1100000000000000,40.282184732563300,13.96262902341910,5.78401524206942E-11,,,,
7.1150000000000000,40.35199787768040,13.962629023419200,1.59082623617403E-11,,,,
7.1200000000000000,40.421811022797500,13.962629023419200,-2.02800739164866E-11,,,,
7.125,40.49162416791460,13.962629023418800,-1.99642771450377E-11,,,,
7.1300000000000000,40.561437313031700,13.962629023418800,7.3225376379723E-12,,,,
7.1350000000000000,40.631250458148800,13.962629023419100,-7.40148683083326E-13,,,,
7.1400000000000000,40.701063603265900,13.96262902341900,-3.50830475781555E-11,,,,
7.1450000000000000,40.770876748383000,13.96262902341840,-3.42146064566682E-11,,,,
7.1500000000000000,40.840689893500000,13.962629023418400,1.71517121493188E-11,,,,
7.1550000000000000,40.910503038617100,13.962629023418900,2.49084703480349E-11,,,,
7.1600000000000000,40.980316183734200,13.962629023418700,1.33424135937176E-11,,,,
7.165,41.050129328851300,13.962629023418800,3.03164900590983E-11,,,,
7.1700000000000000,41.119942473968400,13.962629023419200,2.25794691585992E-11,,,,
7.1750000000000000,41.189755619085500,13.962629023419200,-1.55233850465369E-11,,,,
7.1800000000000000,41.259568764202600,13.96262902341910,-5.78401524206942E-11,,,,
7.1850000000000000,41.329381909319700,13.962629023418400,-5.25998997444601E-11,,,,
7.1900000000000000,41.399195054436800,13.962629023418300,1.97372982155546E-12,,,,
7.1950000000000000,41.469008199553900,13.962629023418500,3.78067947319022E-11,,,,
7.2000000000000000,41.538821344671000,13.962629023418700,5.32216246382541E-11,,,,
7.2050000000000000,41.608634489788100,13.962629023419200,4.31852084956426E-11,,,,
7.21,41.678447634905200,13.962629023419300,7.44096142726565E-12,,,,
7.2150000000000000,41.748260780022300,13.962629023419300,-3.31882669494619E-11,,,,
7.2200000000000000,41.818073925139400,13.96262902341900,-7.55050343236189E-11,,,,
7.2250000000000000,41.887887070256500,13.962629023418300,-6.77384074757922E-11,,,,
7.2300000000000000,41.957700215373600,13.962629023417900,1.48424482580989E-11,,,,
7.2350000000000000,42.027513360490600,13.962629023418500,7.74590268469596E-11,,,,
7.2400000000000000,42.097326505607700,13.962629023419100,6.51626900586671E-11,,,,
7.2450000000000000,42.167139650724800,13.962629023419300,2.4424906541754E-11,,,,
7.25,42.23695279584190,13.962629023419300,-1.17831670346886E-11,,,,
7.2550000000000000,42.306765940959000,13.962629023419200,0.53868167524198500,,,,
7.2600000000000000,42.37657908607610,13.962629023418700,3.7707717269494100,,,,
7.2650000000000000,42.446392231193200,13.962629023418500,18.315176959690000,,,,
7.2700000000000000,42.516205376310300,14.059591724969800,47.403987425174600,,,,
7.2750000000000000,42.586018521427400,14.350479829624400,81.34093296825450,,,,
7.2800000000000000,42.655831666544500,15.223144143588600,49.020032451104600,,,,
7.2850000000000000,42.743098097940900,15.223144143588800,-49.020032451003100,,,,
7.29,42.812911243058000,14.350479829625300,-81.340932968197700,,,,
7.2950000000000000,42.882724388175000,14.059591724970800,-47.403987425198000,,,,
7.3000000000000000,42.952537533292100,13.962629023419200,-18.315176959781200,,,,
7.3050000000000000,43.022350678409200,13.962629023418900,-3.770771727093770,,,,
7.3100000000000000,43.092163823526300,13.962629023417900,-0.53868167534091200,,,,
7.3150000000000000,43.161976968643400,13.962629023417900,0.53868167534091200,,,,
7.3200000000000000,43.231790113760500,13.962629023418900,3.770771727093770,,,,
7.3250000000000000,43.301603258877600,13.962629023419200,18.315176959781200,,,,
7.3300000000000000,43.371416403994700,14.059591724970800,47.403987425198000,,,,
7.335,43.441229549111800,14.350479829625300,81.34093296819790,,,,
7.3400000000000000,43.511042694228900,15.223144143588800,49.02003245100440,,,,
7.3450000000000000,43.598309125625300,15.223144143588600,-49.020032451098600,,,,
7.3500000000000000,43.668122270742400,14.350479829624400,-81.340932968242600,,,,
7.3550000000000000,43.737935415859500,14.059591724969900,-47.403987425160900,,,,
7.3600000000000000,43.807748560976500,13.962629023418900,-17.776495284417100,,,,
7.3650000000000000,43.877561706093600,13.962629023418700,1.38555833473221E-11,,,,
7.3700000000000000,43.947374851210700,13.962629023418800,17.776495284475300,,,,
7.375,44.017187996327800,14.059591724970700,47.403987425213500,,,,
7.3800000000000000,44.087001141444900,14.3504798296253,80.371305952702200,,,,
7.3850000000000000,44.156814286562000,15.223144143588800,48.696823445840100,,,,
7.3900000000000000,44.244080717958400,15.223144143588600,-48.589087110866700,,,,
7.3950000000000000,44.313893863075500,14.350479829624400,-77.570161241232200,,,,
7.4000000000000000,44.383707008192600,14.059591724969900,-29.088810465413900,,,,
7.4050000000000000,44.453520153309700,14.05959172497060,29.08881046550900,,,,
7.4100000000000000,44.523333298426800,14.350479829625300,77.570161241236300,,,,
7.415,44.593146443543900,15.223144143588900,48.481350775755700,,,,
7.4200000000000000,44.680412874940200,15.223144143588800,-49.020032451068500,,,,
7.4250000000000000,44.750226020057300,14.35047982962510,-80.802251292987500,,,,
7.4300000000000000,44.820039165174400,14.059591724970000,-43.633215698254200,,,,
7.4350000000000000,44.889852310291500,13.962629023417900,-1.52174569241945E-11,,,,
7.4400000000000000,44.959665455408600,14.059591724969800,43.633215698241800,,,,
7.4450000000000000,45.029478600525700,14.350479829625000,80.802251292997200,,,,
7.4500000000000000,45.099291745642800,15.223144143588800,49.020032451080400,,,,
7.4550000000000000,45.186558177039200,15.223144143588900,-49.0200324510268,,,,
7.46,45.256371322156200,14.350479829625300,-81.340932968218900,,,,
7.4650000000000000,45.326184467273300,14.059591724970800,-46.865305749934500,,,,
7.4700000000000000,45.395997612390400,13.96262902341900,-14.544405232801200,,,,
7.4750000000000000,45.465810757507500,13.962629023418300,14.544405232662600,,,,
7.4800000000000000,45.535623902624600,14.059591724969500,46.865305749917200,,,,
7.4850000000000000,45.605437047741700,14.350479829624700,81.340932968297700,,,,
7.4900000000000000,45.675250192858800,15.223144143589000,49.020032451093200,,,,
7.4950000000000000,45.762516624255200,15.223144143588800,-49.020032451046300,,,,
7.5,45.832329769372300,14.350479829625000,-81.340932968212700,,,,
7.5050000000000000,45.902142914489400,14.05959172497070,-47.403987425177800,,,,
7.5100000000000000,45.971956059606500,13.962629023419200,-18.315176959751800,,,,
7.5150000000000000,46.041769204723600,13.96262902341910,-3.7707717270622400,,,,
7.5200000000000000,46.111582349840700,13.962629023418400,-0.53868167533894800,,,,
7.5250000000000000,46.181395494957700,13.962629023418300,1.97372982155546E-12,,,,
7.5300000000000000,46.251208640074800,13.962629023418500,3.78067947319022E-11,,,,
7.5350000000000000,46.321021785191900,13.962629023418700,5.32216246382541E-11,,,,
7.54,46.390834930309000,13.962629023419200,4.31852084956426E-11,,,,
7.5450000000000000,46.460648075426100,13.962629023419300,7.44096142726565E-12,,,,
7.5500000000000000,46.530461220543200,13.962629023419300,-3.31882669494619E-11,,,,
7.5550000000000000,46.600274365660300,13.96262902341900,-7.55050343236189E-11,,,,
7.5600000000000000,46.670087510777400,13.962629023418300,-6.77384074757922E-11,,,,
7.5650000000000000,46.739900655894500,13.962629023417900,1.48424482580989E-11,,,,
7.5700000000000000,46.80971380101160,13.962629023418500,7.76860057764385E-11,,,,
