# Logger type: CL2000
# HW rev: 8.2x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 143
# Split No.: 1
# Time: 20250130T171323
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
30T171323517;0;65d;0000000000000000
30T171323517;0;65e;0000000000000000
30T171323523;1;6e0;0000000000000000
30T171323524;1;5e0;0000000001000000
30T171323526;0;65d;0000000000000000
30T171323526;0;65e;0000000000000000
30T171323527;0;752;0000000000000000
30T171323533;1;6e0;0000000000000000
30T171323534;1;5e0;0000000001000000
30T171323536;0;65d;0000000000000000
30T171323536;0;65e;0000000000000000
30T171323543;1;6e0;0000000000000000
30T171323543;1;5e0;0000000001000000
30T171323546;0;65d;0000000000000000
30T171323547;0;65e;0000000000000000
30T171323553;0;751;0000000201000000
30T171323553;1;6e0;0000000000000000
30T171323554;1;5e0;0000000001000000
30T171323556;0;65d;0000000000000000
30T171323556;0;65e;0000000000000000
30T171323560;0;752;0000000000000000
30T171323563;1;6e0;0000000000000000
30T171323563;1;5e0;0000000001000000
30T171323566;0;65d;0000000000000000
30T171323566;0;65e;0000000000000000
30T171323573;1;6e0;0000000000000000
30T171323573;1;5e0;0000000001000000
30T171323576;0;65d;0000000000000000
30T171323576;0;65e;0000000000000000
30T171323583;1;6e0;0000000000000000
30T171323583;1;5e0;0000000001000000
30T171323586;0;65d;0000000000000000
30T171323586;0;65e;0000000000000000
30T171323593;0;752;0000000000000000
30T171323593;1;6e0;0000000000000000
30T171323593;1;5e0;0000000001000000
30T171323596;0;65d;0000000000000000
30T171323596;0;65e;0000000000000000
30T171323603;0;751;0000000201000000
30T171323603;1;6e0;0000000000000000
30T171323603;1;5e0;0000000001000000
30T171323605;0;65d;0000000000000000
30T171323606;0;65e;0000000000000000
30T171323613;1;6e0;0000000000000000
30T171323613;1;5e0;0000000001000000
30T171323615;0;65d;0000000000000000
30T171323616;0;65e;0000000000000000
30T171323623;1;6e0;0000000000000000
30T171323623;1;5e0;0000000001000000
30T171323625;0;65d;0000000000000000
30T171323625;0;65e;0000000000000000
30T171323626;0;752;0000000000000000
30T171323633;1;6e0;0000000000000000
30T171323633;1;5e0;0000000001000000
30T171323635;0;65d;0000000000000000
30T171323635;0;65e;0000000000000000
30T171323643;1;6e0;0000000000000000
30T171323643;1;5e0;0000000001000000
30T171323645;0;65d;0000000000000000
30T171323645;0;65e;0000000000000000
30T171323653;0;751;0000000201000000
30T171323653;1;6e0;0000000000000000
30T171323653;1;5e0;0000000001000000
30T171323655;0;65d;0000000000000000
30T171323655;0;65e;0000000000000000
30T171323658;0;752;0000000000000000
30T171323663;1;6e0;0000000000000000
30T171323663;1;5e0;0000000001000000
30T171323665;0;65d;0000000000000000
30T171323666;0;65e;0000000000000000
30T171323673;1;6e0;0000000000000000
30T171323673;1;5e0;0000000001000000
30T171323675;0;65d;0000000000000000
30T171323675;0;65e;0000000000000000
30T171323682;1;6e0;0000000000000000
30T171323683;1;5e0;0000000001000000
30T171323685;0;65d;0000000000000000
30T171323685;0;65e;0000000000000000
30T171323691;0;752;0000000000000000
30T171323692;1;6e0;0000000000000000
30T171323693;1;5e0;0000000001000000
30T171323695;0;65d;0000000000000000
30T171323695;0;65e;0000000000000000
30T171323702;0;751;0000000201000000
30T171323703;1;6e0;0000000000000000
30T171323703;1;5e0;0000000001000000
30T171323704;0;65d;0000000000000000
30T171323705;0;65e;0000000000000000
30T171323712;1;6e0;0000000000000000
30T171323713;1;5e0;0000000001000000
30T171323717;0;65d;0000000000000000
30T171323718;0;65e;0000000000000000
30T171323722;1;6e0;0000000000000000
30T171323722;1;5e0;0000000001000000
30T171323724;0;65d;0000000000000000
30T171323724;0;65e;0000000000000000
30T171323725;0;752;0000000000000000
30T171323732;1;6e0;0000000000000000
30T171323733;1;5e0;0000000001000000
30T171323734;0;65d;0000000000000000
30T171323734;0;65e;0000000000000000
30T171323742;1;6e0;0000000000000000
30T171323742;1;5e0;0000000001000000
30T171323744;0;65d;0000000000000000
30T171323744;0;65e;0000000000000000
30T171323752;1;6e0;0000000000000000
30T171323752;1;5e0;0000000001000000
30T171323753;0;751;0000000201000000
30T171323754;0;65d;0000000000000000
30T171323754;0;65e;0000000000000000
30T171323757;0;752;0000000000000000
30T171323762;1;6e0;0000000000000000
30T171323762;1;5e0;0000000001000000
30T171323764;0;65d;0000000000000000
30T171323765;0;65e;0000000000000000
30T171323772;1;6e0;0000000000000000
30T171323772;1;5e0;0000000001000000
30T171323774;0;65d;0000000000000000
30T171323774;0;65e;0000000000000000
30T171323782;1;6e0;0000000000000000
30T171323782;1;5e0;0000000001000000
30T171323784;0;65d;0000000000000000
30T171323784;0;65e;0000000000000000
30T171323790;0;752;0000000000000000
30T171323792;1;6e0;0000000000000000
30T171323792;1;5e0;0000000001000000
30T171323793;0;65d;0000000000000000
30T171323794;0;65e;0000000000000000
30T171323802;0;751;0000000201000000
30T171323802;1;6e0;0000000000000000
30T171323802;1;5e0;0000000001000000
30T171323803;0;65d;0000000000000000
30T171323804;0;65e;0000000000000000
30T171323812;1;6e0;0000000000000000
30T171323812;1;5e0;0000000001000000
30T171323813;0;65d;0000000000000000
30T171323814;0;65e;0000000000000000
30T171323822;1;6e0;0000000000000000
30T171323822;1;5e0;0000000001000000
30T171323823;0;752;0000000000000000
30T171323824;0;65d;0000000000000000
30T171323824;0;65e;0000000000000000
30T171323832;1;6e0;0000000000000000
30T171323832;1;5e0;0000000001000000
30T171323833;0;65d;0000000000000000
30T171323833;0;65e;0000000000000000
30T171323842;1;6e0;0000000000000000
30T171323842;1;5e0;0000000001000000
30T171323843;0;65d;0000000000000000
30T171323843;0;65e;0000000000000000
30T171323852;0;751;0000000201000000
30T171323852;1;6e0;0000000000000000
30T171323852;1;5e0;0000000001000000
30T171323853;0;65d;0000000000000000
30T171323853;0;65e;0000000000000000
30T171323856;0;752;0000000000000000
30T171323862;1;6e0;0000000000000000
30T171323862;1;5e0;0000000001000000
30T171323863;0;65d;0000000000000000
30T171323863;0;65e;0000000000000000
30T171323872;1;6e0;0000000000000000
30T171323872;1;5e0;0000000001000000
30T171323873;0;65d;0000000000000000
30T171323873;0;65e;0000000000000000
30T171323882;1;6e0;0000000000000000
30T171323882;1;5e0;0000000001000000
30T171323883;0;65d;0000000000000000
30T171323883;0;65e;0000000000000000
30T171323888;0;752;0000000000000000
30T171323891;1;6e0;0000000000000000
30T171323892;1;5e0;0000000001000000
30T171323893;0;65d;0000000000000000
30T171323893;0;65e;0000000000000000
30T171323901;0;751;0000000201000000
30T171323902;1;6e0;0000000000000000
30T171323902;1;5e0;0000000001000000
30T171323902;0;65d;0000000000000000
30T171323903;0;65e;0000000000000000
30T171323911;1;6e0;0000000000000000
30T171323912;1;5e0;0000000001000000
30T171323912;0;65d;0000000000000000
30T171323913;0;65e;0000000000000000
30T171323921;0;752;0000000000000000
30T171323922;1;6e0;0000000000000000
30T171323922;1;5e0;0000000001000000
30T171323922;0;65d;0000000000000000
30T171323923;0;65e;0000000000000000
30T171323931;1;6e0;0000000000000000
30T171323932;1;5e0;0000000001000000
30T171323932;0;65d;0000000000000000
30T171323932;0;65e;0000000000000000
30T171323941;1;6e0;0000000000000000
30T171323942;1;5e0;0000000001000000
30T171323942;0;65d;0000000000000000
30T171323942;0;65e;0000000000000000
30T171323951;0;751;0000000201000000
30T171323951;1;6e0;0000000000000000
30T171323952;1;5e0;0000000001000000
30T171323952;0;65d;0000000000000000
30T171323953;0;65e;0000000000000000
30T171323954;0;752;0000000000000000
30T171323961;1;6e0;0000000000000000
30T171323961;1;5e0;0000000001000000
30T171323962;0;65d;0000000000000000
30T171323962;0;65e;0000000000000000
30T171323971;1;6e0;0000000000000000
30T171323971;1;5e0;0000000001000000
30T171323972;0;65d;0000000000000000
30T171323972;0;65e;0000000000000000
30T171323981;1;6e0;0000000000000000
30T171323981;1;5e0;0000000001000000
30T171323982;0;65d;0000000000000000
30T171323982;0;65e;0000000000000000
30T171323987;0;752;0000000000000000
30T171323991;1;6e0;0000000000000000
30T171323991;1;5e0;0000000001000000
30T171323992;0;65d;0000000000000000
30T171323992;0;65e;0000000000000000
30T171324001;0;751;0000000201000000
30T171324001;1;6e0;0000000000000000
30T171324001;1;5e0;0000000001000000
30T171324002;0;65d;0000000000000000
30T171324002;0;65e;0000000000000000
30T171324011;1;6e0;0000000000000000
30T171324011;1;5e0;0000000001000000
30T171324012;0;65d;0000000000000000
30T171324012;0;65e;0000000000000000
30T171324020;0;752;0000000000000000
30T171324021;1;6e0;0000000000000000
30T171324021;1;5e0;0000000001000000
30T171324024;0;65d;0000000000000000
30T171324025;0;65e;0000000000000000
30T171324031;1;6e0;0000000000000000
30T171324031;1;5e0;0000000001000000
30T171324031;0;65d;0000000000000000
30T171324032;0;65e;0000000000000000
30T171324041;0;65d;0000000000000000
30T171324041;1;6e0;0000000000000000
30T171324041;1;5e0;0000000001000000
30T171324042;0;65e;0000000000000000
30T171324051;0;65d;0000000000000000
30T171324051;0;65e;0000000000000000
30T171324051;0;751;0000000201000000
30T171324051;1;6e0;0000000000000000
30T171324052;1;5e0;0000000001000000
30T171324053;0;752;0000000000000000
30T171324061;1;6e0;0000000000000000
30T171324061;1;5e0;0000000001000000
30T171324062;0;65d;0000000000000000
30T171324062;0;65e;0000000000000000
30T171324070;0;65d;0000000000000000
30T171324071;1;6e0;0000000000000000
30T171324071;1;5e0;0000000001000000
30T171324071;0;65e;0000000000000000
30T171324080;0;65d;0000000000000000
30T171324081;1;6e0;0000000000000000
30T171324081;1;5e0;0000000001000000
30T171324081;0;65e;0000000000000000
30T171324085;0;752;0000000000000000
30T171324090;0;65d;0000000000000000
30T171324091;1;6e0;0000000000000000
30T171324091;1;5e0;0000000001000000
30T171324091;0;65e;0000000000000000
30T171324100;0;65d;0000000000000000
30T171324100;0;65e;0000000000000000
30T171324101;0;751;0000000201000001
30T171324101;1;6e0;0000000000000000
30T171324101;1;5e0;0000000001000000
30T171324110;0;65d;0000000000000000
30T171324110;0;65e;0000000000000000
30T171324111;1;6e0;0000000000000000
30T171324111;1;5e0;0000000001000000
30T171324118;0;752;0000000000000000
30T171324120;0;65d;0000000000000000
30T171324120;1;6e0;0000000000000000
30T171324121;1;5e0;0000000001000000
30T171324121;0;65e;0000000000000000
30T171324130;0;65d;0000000000000000
30T171324130;0;65e;0000000000000000
30T171324130;1;6e0;0000000000000000
30T171324131;1;5e0;0000000001000000
30T171324140;0;65d;0000000000000000
30T171324140;0;65e;0000000000000000
30T171324140;1;6e0;0000000000000000
30T171324141;1;5e0;0000000001000000
30T171324150;0;65d;0000000000000000
30T171324150;0;65e;0000000000000000
30T171324150;0;751;0000000201000001
30T171324151;1;6e0;0000000000000000
30T171324151;1;5e0;0000000001000000
30T171324151;0;752;0000000000000000
30T171324160;0;65d;0000000000000000
30T171324160;0;65e;0000000000000000
30T171324160;1;6e0;0000000000000000
30T171324161;1;5e0;0000000001000000
30T171324169;0;65d;0000000000000000
30T171324170;0;65e;0000000000000000
30T171324170;1;6e0;0000000000000000
30T171324170;1;5e0;0000000001000000
30T171324180;0;65d;0000000000000000
30T171324180;0;65e;0000000000000000
30T171324180;1;6e0;0000000000000000
30T171324181;1;5e0;0000000001000000
30T171324184;0;752;0000000000000000
30T171324189;0;65d;0000000000000000
30T171324190;0;65e;0000000000000000
30T171324190;1;6e0;0000000000000000
30T171324190;1;5e0;0000000001000000
30T171324199;0;65d;0000000000000000
30T171324200;0;65e;0000000000000000
30T171324200;0;751;0000000201000001
30T171324200;1;6e0;0000000000000000
30T171324201;1;5e0;0000000001000000
30T171324209;0;65d;0000000000000000
30T171324209;0;65e;0000000000000000
30T171324210;1;6e0;0000000000000000
30T171324210;1;5e0;0000000001000000
30T171324217;0;752;0000000000000000
30T171324219;0;65d;0000000000000000
30T171324219;0;65e;0000000000000000
30T171324220;1;6e0;0000000000000000
30T171324220;1;5e0;0000000001000000
30T171324229;0;65d;0000000000000000
30T171324229;0;65e;0000000000000000
30T171324230;1;6e0;0000000000000000
30T171324230;1;5e0;0000000001000000
30T171324239;0;65d;0000000000000000
30T171324239;0;65e;0000000000000000
30T171324240;1;6e0;0000000000000000
30T171324240;1;5e0;0000000001000000
30T171324249;0;65d;0000000000000000
30T171324249;0;65e;0000000000000000
30T171324250;0;751;0000000201000000
30T171324250;0;752;0000000008000000
30T171324250;1;6e0;0000000000000000
30T171324251;1;5e0;0000000001000000
30T171324259;0;65d;0000000000000000
30T171324259;0;65e;0000000000000000
30T171324260;1;6e0;0000000000000000
30T171324260;1;5e0;0000000001000000
30T171324269;0;65d;0000000000000000
30T171324269;0;65e;0000000000000000
30T171324270;1;6e0;0000000000000000
30T171324270;1;5e0;0000000001000000
30T171324278;0;65d;0000000000000000
30T171324279;0;65e;0000000000000000
30T171324280;1;6e0;0000000000000000
30T171324280;1;5e0;0000000001000000
30T171324283;0;752;0000000000000000
30T171324288;0;65d;0000000000000000
30T171324289;0;65e;0000000000000000
30T171324290;1;6e0;0000000000000000
30T171324290;1;5e0;0000000001000000
30T171324298;0;65d;0000000000000000
30T171324299;0;65e;0000000000000000
30T171324300;0;751;0000000201000000
30T171324300;1;6e0;0000000000000000
30T171324300;1;5e0;0000000001000000
30T171324308;0;65d;0000000000000000
30T171324308;0;65e;0000000000000000
30T171324309;1;6e0;0000000000000000
30T171324310;1;5e0;0000000001000000
30T171324315;0;752;0000000000000000
30T171324318;0;65d;0000000000000000
30T171324319;0;65e;0000000000000000
30T171324319;1;6e0;0000000000000000
30T171324320;1;5e0;0000000001000000
30T171324328;0;65d;0000000000000000
30T171324328;0;65e;0000000000000000
30T171324329;1;6e0;0000000000000000
30T171324330;1;5e0;0000000001000000
30T171324338;0;65d;0000000000000000
30T171324338;0;65e;0000000000000000
30T171324339;1;6e0;0000000000000000
30T171324340;1;5e0;0000000001000000
30T171324348;0;65d;0000000000000000
30T171324348;0;65e;0000000000000000
30T171324348;0;752;0000000000000000
30T171324349;0;751;0000000201000000
30T171324349;1;6e0;0000000000000000
30T171324350;1;5e0;0000000001000000
30T171324358;0;65d;0000000000000000
30T171324358;0;65e;0000000000000000
30T171324359;1;6e0;0000000000000000
30T171324360;1;5e0;0000000001000000
30T171324368;0;65d;0000000000000000
30T171324368;0;65e;0000000000000000
30T171324369;1;6e0;0000000000000000
30T171324369;1;5e0;0000000001000000
30T171324377;0;65d;0000000000000000
30T171324378;0;65e;0000000000000000
30T171324379;1;6e0;0000000000000000
30T171324379;1;5e0;0000000001000000
30T171324381;0;752;0000000000000000
30T171324388;0;65d;0000000000000000
30T171324388;0;65e;0000000000000000
30T171324389;1;6e0;0000000000000000
30T171324389;1;5e0;0000000001000000
30T171324397;0;65d;0000000000000000
30T171324398;0;65e;0000000000000000
30T171324399;0;751;0000000201000000
30T171324399;1;6e0;0000000000000000
30T171324400;1;5e0;0000000001000000
30T171324407;0;65d;0000000000000000
30T171324407;0;65e;0000000000000000
30T171324409;1;6e0;0000000000000000
30T171324409;1;5e0;0000000001000000
30T171324414;0;752;0000000000000000
30T171324417;0;65d;0000000000000000
30T171324418;0;65e;0000000000000000
30T171324419;1;6e0;0000000000000000
30T171324419;1;5e0;0000000001000000
30T171324427;0;65d;0000000000000000
30T171324427;0;65e;0000000000000000
30T171324429;1;6e0;0000000000000000
30T171324429;1;5e0;0000000001000000
30T171324437;0;65d;0000000000000000
30T171324437;0;65e;0000000000000000
30T171324439;1;6e0;0000000000000000
30T171324439;1;5e0;0000000001000000
30T171324447;0;752;0000000000000000
30T171324447;0;65d;0000000000000000
30T171324448;0;65e;0000000000000000
30T171324449;0;751;0000000201000000
30T171324449;1;6e0;0000000000000000
30T171324449;1;5e0;0000000001000000
30T171324459;1;6e0;0000000000000000
30T171324459;1;5e0;0000000001000000
30T171324460;0;65d;0000000000000000
30T171324460;0;65e;0000000000000000
30T171324466;0;65d;0000000000000000
30T171324467;0;65e;0000000000000000
30T171324469;1;6e0;0000000000000000
30T171324469;1;5e0;0000000001000000
30T171324476;0;65d;0000000000000000
30T171324477;0;65e;0000000000000000
30T171324479;1;6e0;0000000000000000
30T171324479;1;5e0;0000000001000000
30T171324480;0;752;0000000000000000
30T171324486;0;65d;0000000000000000
30T171324487;0;65e;0000000000000000
30T171324489;1;6e0;0000000000000000
30T171324489;1;5e0;0000000001000000
30T171324496;0;65d;0000000000000000
30T171324497;0;65e;0000000000000000
30T171324499;0;751;0000000201000000
30T171324499;1;6e0;0000000000000000
30T171324499;1;5e0;0000000001000000
30T171324506;0;65d;0000000000000000
30T171324507;0;65e;0000000000000000
30T171324509;1;6e0;0000000000000000
30T171324509;1;5e0;0000000001000000
30T171324512;0;752;0000000000000000
30T171324517;0;65d;0000000000000000
30T171324517;0;65e;0000000000000000
30T171324519;1;6e0;0000000000000000
30T171324519;1;5e0;0000000001000000
30T171324526;0;65d;0000000000000000
30T171324526;0;65e;0000000000000000
30T171324528;1;6e0;0000000000000000
30T171324529;1;5e0;0000000001000000
30T171324536;0;65d;0000000000000000
30T171324536;0;65e;0000000000000000
30T171324538;1;6e0;0000000000000000
30T171324539;1;5e0;0000000001000000
30T171324545;0;752;0000000000000000
30T171324546;0;65d;0000000000000000
30T171324546;0;65e;0000000000000000
30T171324548;0;751;0000000201000000
30T171324549;1;6e0;0000000000000000
30T171324549;1;5e0;0000000001000000
30T171324556;0;65d;0000000000000000
30T171324556;0;65e;0000000000000000
30T171324558;1;6e0;0000000000000000
30T171324559;1;5e0;0000000001000000
30T171324566;0;65d;0000000000000000
30T171324566;0;65e;0000000000000000
30T171324568;1;6e0;0000000000000000
30T171324569;1;5e0;0000000001000000
30T171324575;0;65d;0000000000000000
30T171324576;0;65e;0000000000000000
30T171324578;0;752;0000000000000000
30T171324578;1;6e0;0000000000000000
30T171324579;1;5e0;0000000001000000
30T171324585;0;65d;0000000000000000
30T171324586;0;65e;0000000000000000
30T171324588;1;6e0;0000000000000000
30T171324588;1;5e0;0000000001000000
30T171324595;0;65d;0000000000000000
30T171324596;0;65e;0000000000000000
30T171324598;0;751;0000000201000000
30T171324598;1;6e0;0000000000000000
30T171324599;1;5e0;0000000001000000
30T171324605;0;65d;0000000000000000
30T171324605;0;65e;0000000000000000
30T171324608;1;6e0;0000000000000000
30T171324608;1;5e0;0000000001000000
30T171324611;0;752;0000000000000000
30T171324615;0;65d;0000000000000000
30T171324615;0;65e;0000000000000000
30T171324618;1;6e0;0000000000000000
30T171324618;1;5e0;0000000001000000
30T171324625;0;65d;0000000000000000
30T171324626;0;65e;0000000000000000
30T171324628;1;6e0;0000000000000000
30T171324628;1;5e0;0000000001000000
30T171324635;0;65d;0000000000000000
30T171324635;0;65e;0000000000000000
30T171324638;1;6e0;0000000000000000
30T171324638;1;5e0;0000000001000000
30T171324644;0;752;0000000000000000
30T171324645;0;65d;0000000000000000
30T171324645;0;65e;0000000000000000
30T171324648;0;751;0000000201000000
30T171324648;1;6e0;0000000000000000
30T171324648;1;5e0;0000000001000000
30T171324655;0;65d;0000000000000000
30T171324655;0;65e;0000000000000000
30T171324658;1;6e0;0000000000000000
30T171324658;1;5e0;0000000001000000
30T171324665;0;65d;0000000000000000
30T171324665;0;65e;0000000000000000
30T171324668;1;6e0;0000000000000000
30T171324668;1;5e0;0000000001000000
30T171324674;0;65d;0000000000000000
30T171324675;0;65e;0000000000000000
30T171324677;0;752;0000000000000000
30T171324678;1;6e0;0000000000000000
30T171324678;1;5e0;0000000001000000
30T171324684;0;65d;0000000000000000
30T171324685;0;65e;0000000000000000
30T171324688;1;6e0;0000000000000000
30T171324688;1;5e0;0000000001000000
30T171324694;0;65d;0000000000000000
30T171324695;0;65e;0000000000000000
30T171324698;0;751;0000000201000000
30T171324698;1;6e0;0000000000000000
30T171324698;1;5e0;0000000001000000
30T171324704;0;65d;0000000000000000
30T171324704;0;65e;0000000000000000
30T171324708;1;6e0;0000000000000000
30T171324708;1;5e0;0000000001000000
30T171324709;0;752;0000000000000000
30T171324714;0;65d;0000000000000000
30T171324714;0;65e;0000000000000000
30T171324718;1;6e0;0000000000000000
30T171324718;1;5e0;0000000001000000
30T171324724;0;65d;0000000000000000
30T171324724;0;65e;0000000000000000
30T171324727;1;6e0;0000000000000000
30T171324728;1;5e0;0000000001000000
30T171324734;0;65d;0000000000000000
30T171324734;0;65e;0000000000000000
30T171324737;1;6e0;0000000000000000
30T171324738;1;5e0;0000000001000000
30T171324742;0;752;0000000000000000
30T171324744;0;65d;0000000000000000
30T171324745;0;65e;0000000000000000
30T171324747;0;751;0000000201000000
30T171324748;1;6e0;0000000000000000
30T171324748;1;5e0;0000000001000000
30T171324754;0;65d;0000000000000000
30T171324754;0;65e;0000000000000000
30T171324757;1;6e0;0000000000000000
30T171324758;1;5e0;0000000001000000
30T171324766;0;65d;0000000000000000
30T171324767;0;65e;0000000000000000
