Time,Front Left Wheel Speed,Front Right Wheel Speed
0.0,0.0,0.0
0.009999990463256836,0.0,0.0
0.018999814987182617,0.0,0.0
0.028999805450439453,0.0,0.0
0.03899979591369629,0.0,0.0
0.048999786376953125,0.0,0.0
0.05899977684020996,0.0,0.0
0.0689997673034668,0.0,0.0
0.07899999618530273,0.0,0.0
0.08899998664855957,0.0,0.0
0.0989999771118164,0.0,0.0
0.10799980163574219,0.0,0.0
0.11799979209899902,0.0,0.0
0.12799978256225586,0.0,0.0
0.1379997730255127,0.0,0.0
0.14800000190734863,0.0,0.0
0.15799999237060547,0.0,0.0
0.1679999828338623,0.0,0.0
0.17799997329711914,0.0,0.0
0.18799996376037598,0.0,0.0
0.1979999542236328,0.0,0.0
0.2069997787475586,0.0,0.0
0.21699976921081543,0.0,0.0
0.22699999809265137,0.0,0.0
0.2369999885559082,0.0,0.0
0.24699997901916504,0.0,0.0
0.2569999694824219,0.0,0.0
0.2669999599456787,0.0,0.0
0.27699995040893555,0.0,0.0
0.2869999408721924,0.0,0.0
0.2969999313354492,0.0,0.0
0.309999942779541,0.0,0.0
0.31599998474121094,0.0,0.0
0.3259999752044678,0.0,0.0
0.3359999656677246,0.0,0.0
0.34599995613098145,0.0,0.0
0.3559999465942383,0.0,0.0
0.3659999370574951,0.0,0.0
0.37599992752075195,0.0,0.0
0.3859999179840088,0.0,0.0
0.3959999084472656,0.0,0.0
0.40599989891052246,0.0,0.0
0.4159998893737793,0.0,0.0
0.42599987983703613,0.0,0.0
0.43599987030029297,0.0,0.0
0.4459998607635498,0.0,0.0
0.45599985122680664,0.0,0.0
0.4649999141693115,0.0,0.0
0.47499990463256836,0.0,0.0
0.4849998950958252,0.0,0.0
0.4939999580383301,0.0,0.0
0.5039999485015869,0.0,0.0
0.5139999389648438,0.0,0.0
0.5249998569488525,0.0,0.0
0.5339999198913574,0.0,0.0
0.5439999103546143,0.0,0.0
0.5539999008178711,0.0,0.0
0.5639998912811279,0.0,0.0
0.5739998817443848,0.0,0.0
0.5839998722076416,0.0,0.0
0.5929999351501465,0.0,0.0
0.6039998531341553,0.0,0.0
0.6129999160766602,0.0,0.0
0.622999906539917,0.0,0.0
0.6329998970031738,0.0,0.0
0.6429998874664307,0.0,0.0
0.6529998779296875,0.0,0.0
0.6629998683929443,0.0,0.0
0.6729998588562012,0.0,0.0
0.682999849319458,0.0,0.0
0.6929998397827148,0.0,0.0
0.7059998512268066,0.0,0.0
0.7119998931884766,0.0,0.0
0.7219998836517334,0.0,0.0
0.7319998741149902,0.0,0.0
0.7419998645782471,0.0,0.0
0.7519998550415039,0.0,0.0
0.7619998455047607,0.0,0.0
0.7719998359680176,0.0,0.0
0.7819998264312744,0.0,0.0
0.7909998893737793,0.0,0.0
0.8009998798370361,0.0,0.0
0.810999870300293,0.0,0.0
0.8219997882843018,0.0,0.0
0.8319997787475586,0.0,0.0
0.8409998416900635,0.0,0.0
0.8509998321533203,0.0,0.0
0.8609998226165771,0.0,0.0
0.870999813079834,0.0,0.0
0.8809998035430908,0.0,0.0
0.8899998664855957,0.0,0.0
0.9009997844696045,0.0,0.0
0.9099998474121094,0.0,0.0
0.9210000038146973,0.0,0.0
0.929999828338623,0.0,0.0
0.9399998188018799,0.0,0.0
0.9499998092651367,0.0,0.0
0.9599997997283936,0.0,0.0
0.9699997901916504,0.0,0.0
0.9799997806549072,0.0,0.0
0.9899997711181641,0.0,0.0
1.0,0.0,0.0
1.0089998245239258,0.0,0.0
1.0189998149871826,0.0,0.0
1.0289998054504395,0.0,0.0
1.0389997959136963,0.0,0.0
1.0499999523162842,0.0,0.0
1.05899977684021,0.0,0.0
1.0689997673034668,0.0,0.0
1.0789999961853027,0.0,0.0
1.0909998416900635,0.0,0.0
1.0979998111724854,0.0,0.0
1.1079998016357422,0.0,0.0
1.11899995803833,0.0,0.0
1.128999948501587,0.0,0.0
1.1389999389648438,0.0,0.0
1.1480000019073486,0.0,0.0
1.1579999923706055,0.0,0.0
1.1679999828338623,0.0,0.0
1.1779999732971191,0.0,0.0
1.187999963760376,0.0,0.0
1.1979999542236328,0.0,0.0
1.2069997787475586,0.0,0.0
1.2169997692108154,0.0,0.0
1.2269999980926514,0.0,0.0
1.2369999885559082,0.0,0.0
1.246999979019165,0.0,0.0
1.2569999694824219,0.0,0.0
1.2669999599456787,0.0,0.0
1.2769999504089355,0.0,0.0
1.2869999408721924,0.0,0.0
1.2969999313354492,0.0,0.0
1.306999921798706,0.0,0.0
1.315999984741211,0.0,0.0
1.3259999752044678,0.0,0.0
1.3359999656677246,0.0,0.0
1.3459999561309814,0.0,0.0
1.3559999465942383,0.0,0.0
1.3659999370574951,0.0,0.0
1.375999927520752,0.0,0.0
1.3859999179840088,0.0,0.0
1.3959999084472656,0.0,0.0
1.4059998989105225,0.0,0.0
1.4179999828338623,0.0,0.0
1.4249999523162842,0.0,0.0
1.434999942779541,0.0,0.0
1.4449999332427979,0.0,0.0
1.4549999237060547,0.0,0.0
1.4649999141693115,0.0,0.0
1.4749999046325684,0.0,0.0
1.4849998950958252,0.0,0.0
1.494999885559082,0.0,0.0
1.5049998760223389,0.0,0.0
1.5139999389648438,0.0,0.0
1.5239999294281006,0.0,0.0
1.5339999198913574,0.0,0.0
1.5439999103546143,0.0,0.0
1.553999900817871,0.0,0.0
1.563999891281128,0.0,0.0
1.5739998817443848,0.0,0.0
1.5839998722076416,0.0,0.0
1.5929999351501465,0.0,0.0
1.6039998531341553,0.0,0.0
1.6129999160766602,0.0,0.0
1.622999906539917,0.0,0.0
1.6339998245239258,0.0,0.0
1.6429998874664307,0.0,0.0
1.6529998779296875,0.0,0.0
1.6629998683929443,0.0,0.0
1.6729998588562012,0.0,0.0
1.682999849319458,0.0,0.0
1.691999912261963,0.0,0.0
1.7029998302459717,0.0,0.0
1.7129998207092285,0.0,0.0
1.7219998836517334,0.0,0.0
1.7319998741149902,0.0,0.0
1.741999864578247,0.0,0.0
1.7549998760223389,0.0,0.0
1.7619998455047607,0.0,0.0
1.7719998359680176,0.0,0.0
1.7819998264312744,0.0,0.0
1.7919998168945312,0.0,0.0
1.8009998798370361,0.0,0.0
1.810999870300293,0.0,0.0
1.8209998607635498,0.0,0.0
1.8309998512268066,0.0,0.0
1.8409998416900635,0.0,0.0
1.8509998321533203,0.0,0.0
1.8609998226165771,0.0,0.0
1.870999813079834,0.0,0.0
1.8809998035430908,0.0,0.0
1.8909997940063477,0.0,0.0
1.9009997844696045,0.0,0.0
1.9099998474121094,0.0,0.0
1.9199998378753662,0.0,0.0
1.930999994277954,0.0,0.0
1.9399998188018799,0.0,0.0
1.9499998092651367,0.0,0.0
1.9599997997283936,0.0,0.0
1.9699997901916504,0.0,0.0
1.9799997806549072,0.0,0.0
1.989999771118164,0.0,0.0
2.0,0.0,0.0
2.008999824523926,0.0,0.0
2.0189998149871826,0.0,0.0
2.0289998054504395,0.0,0.0
2.0389997959136963,0.0,0.0
2.048999786376953,0.0,0.0
2.05899977684021,0.0,0.0
2.068999767303467,0.0,0.0
2.0789999961853027,0.0,0.0
2.0889999866485596,0.0,0.0
2.0989999771118164,0.0,0.0
2.107999801635742,0.0,0.0
2.121999979019165,0.0,0.0
2.128999948501587,0.0,0.0
2.1379997730255127,0.0,0.0
2.1480000019073486,0.0,0.0
2.1579999923706055,0.0,0.0
2.1679999828338623,0.0,0.0
2.177999973297119,0.0,0.0
2.187999963760376,0.0,0.0
2.197999954223633,0.0,0.0
2.2079999446868896,0.0,0.0
2.2169997692108154,0.0,0.0
2.2269999980926514,0.0,0.0
2.236999988555908,0.0,0.0
2.246999979019165,0.0,0.0
2.256999969482422,0.0,0.0
2.2669999599456787,0.0,0.0
2.2769999504089355,0.0,0.0
2.2869999408721924,0.0,0.0
2.296999931335449,0.0,0.0
2.306999921798706,0.0,0.0
2.315999984741211,0.0,0.0
2.3259999752044678,0.0,0.0
2.3359999656677246,0.0,0.0
2.3459999561309814,0.0,0.0
2.3559999465942383,0.0,0.0
2.365999937057495,0.0,0.0
2.375999927520752,0.0,0.0
2.385999917984009,0.0,0.0
2.3959999084472656,0.0,0.0
2.4059998989105225,0.0,0.0
2.4149999618530273,0.0,0.0
2.425999879837036,0.0,0.0
2.435999870300293,0.0,0.0
2.444999933242798,0.0,0.0
2.4549999237060547,0.0,0.0
2.4649999141693115,0.0,0.0
2.4749999046325684,0.0,0.0
2.485999822616577,0.0,0.0
2.49399995803833,0.0,0.0
2.503999948501587,0.0,0.0
2.5139999389648438,0.0,0.0
2.5239999294281006,0.0,0.0
2.5339999198913574,0.0,0.0
2.5439999103546143,0.0,0.0
2.553999900817871,0.0,0.0
2.563999891281128,0.0,0.0
2.5739998817443848,0.0,0.0
2.5839998722076416,0.0,0.0
2.5939998626708984,0.0,0.0
2.6029999256134033,0.0,0.0
2.61299991607666,0.0,0.0
2.622999906539917,0.0,0.0
2.632999897003174,0.0,0.0
2.6429998874664307,0.0,0.0
2.6539998054504395,0.0,0.0
2.6629998683929443,0.0,0.0
2.672999858856201,0.0,0.0
2.682999849319458,0.0,0.0
2.692999839782715,0.0,0.0
2.7029998302459717,0.0,0.0
2.7129998207092285,0.0,0.0
