# Logger type: CL2000
# HW rev: 8.2x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 141
# Split No.: 1
# Time: 20250130T171033
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
30T171033665;1;5e0;0000000001000000
30T171033674;0;65d;0000000000000000
30T171033674;1;6e0;0000000000000000
30T171033675;1;5e0;0000000001000000
30T171033675;0;65e;0000000000000000
30T171033675;0;752;0000000000000000
30T171033684;0;65d;0000000000000000
30T171033684;1;6e0;0000000000000000
30T171033685;1;5e0;0000000001000000
30T171033685;0;65e;0000000000000000
30T171033694;0;65d;0000000000000000
30T171033694;0;65e;0000000000000000
30T171033694;1;6e0;0000000000000000
30T171033695;1;5e0;0000000001000000
30T171033704;0;65d;0000000000000000
30T171033704;0;65e;0000000000000000
30T171033704;1;6e0;0000000000000000
30T171033705;1;5e0;0000000001000000
30T171033708;0;752;0000000000000000
30T171033714;0;65d;0000000000000000
30T171033714;0;65e;0000000000000000
30T171033714;0;751;0000000201000001
30T171033715;1;6e0;0000000000000000
30T171033715;1;5e0;0000000001000000
30T171033723;0;65d;0000000000000000
30T171033724;0;65e;0000000000000000
30T171033724;1;6e0;0000000000000000
30T171033724;1;5e0;0000000001000000
30T171033734;0;65d;0000000000000000
30T171033734;1;6e0;0000000000000000
30T171033734;1;5e0;0000000001000000
30T171033735;0;65e;0000000000000000
30T171033741;0;752;0000000000000000
30T171033743;0;65d;0000000000000000
30T171033744;0;65e;0000000000000000
30T171033744;1;6e0;0000000000000000
30T171033744;1;5e0;0000000001000000
30T171033753;0;65d;0000000000000000
30T171033754;0;65e;0000000000000000
30T171033754;1;6e0;0000000000000000
30T171033754;1;5e0;0000000001000000
30T171033763;0;65d;0000000000000000
30T171033764;0;65e;0000000000000000
30T171033764;0;751;0000000201000000
30T171033764;1;6e0;0000000000000000
30T171033764;1;5e0;0000000001000000
30T171033773;0;65d;0000000000000000
30T171033774;0;65e;0000000000000000
30T171033774;0;752;0000000000000000
30T171033774;1;6e0;0000000000000000
30T171033775;1;5e0;0000000001000000
30T171033783;0;65d;0000000000000000
30T171033783;0;65e;0000000000000000
30T171033784;1;6e0;0000000000000000
30T171033784;1;5e0;0000000001000000
30T171033793;0;65d;0000000000000000
30T171033793;0;65e;0000000000000000
30T171033794;1;6e0;0000000000000000
30T171033794;1;5e0;0000000001000000
30T171033803;0;65d;0000000000000000
30T171033803;0;65e;0000000000000000
30T171033804;1;6e0;0000000000000000
30T171033804;1;5e0;0000000001000000
30T171033807;0;752;0000000000000000
30T171033813;0;65d;0000000000000000
30T171033813;0;65e;0000000000000000
30T171033814;0;751;0000000201000000
30T171033814;1;6e0;0000000000000000
30T171033814;1;5e0;0000000001000000
30T171033823;0;65d;0000000000000000
30T171033823;0;65e;0000000000000000
30T171033824;1;6e0;0000000000000000
30T171033824;1;5e0;0000000001000000
30T171033834;1;6e0;0000000000000000
30T171033834;1;5e0;0000000001000000
30T171033836;0;65d;0000000000000000
30T171033836;0;65e;0000000000000000
30T171033839;0;752;0000000000000000
30T171033842;0;65d;0000000000000000
30T171033843;0;65e;0000000000000000
30T171033843;1;6e0;0000000000000000
30T171033844;1;5e0;0000000001000000
30T171033852;0;65d;0000000000000000
30T171033853;0;65e;0000000000000000
30T171033853;1;6e0;0000000000000000
30T171033854;1;5e0;0000000001000000
30T171033862;0;65d;0000000000000000
30T171033863;0;65e;0000000000000000
30T171033863;0;751;0000000201000000
30T171033864;1;6e0;0000000000000000
30T171033864;1;5e0;0000000001000000
30T171033872;0;65d;0000000000000000
30T171033872;0;65e;0000000000000000
30T171033872;0;752;0000000000000000
30T171033873;1;6e0;0000000000000000
30T171033874;1;5e0;0000000001000000
30T171033882;0;65d;0000000000000000
30T171033882;0;65e;0000000000000000
30T171033883;1;6e0;0000000000000000
30T171033884;1;5e0;0000000001000000
30T171033892;0;65d;0000000000000000
30T171033892;0;65e;0000000000000000
30T171033893;1;6e0;0000000000000000
30T171033894;1;5e0;0000000001000000
30T171033902;0;65d;0000000000000000
