Data Set 9:Time(s),Data Set 9:Angle(rad),Data Set 9:Velocity(rad/s),Data Set 9:Acceleration(rad/s²),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8900000000000000,-48.363056279866900,-12.702113903249000,34.475627218380200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8950000000000000,-48.415416138704800,-12.702113903248500,-34.475627218289300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9000000000000000,-48.485229283821900,-13.477815515660700,-33.936945543068300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9050000000000000,-48.555042428938900,-13.477815515661400,37.707717269989900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9100000000000000,-48.624855574056000,-12.702113903249200,49.020032451027300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.915,-48.67721543289390,-12.605151201697700,-5.3868167528736200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9200000000000000,-48.747028578011000,-13.186927411007000,9.78969991491714E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9250000000000000,-48.81684172312810,-12.605151201697700,5.3868167528959000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9300000000000000,-48.869201581965900,-12.702113903249000,-49.020032451001800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9350000000000000,-48.939014727083000,-13.477815515660700,-37.169035594720900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9400000000000000,-49.008827872200100,-13.477815515660700,37.169035594720900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9450000000000000,-49.078641017317200,-12.702113903249000,49.020032451001800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9500000000000000,-49.131000876155000,-12.605151201697700,-5.3868167528959000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9550000000000000,-49.200814021272100,-13.186927411007000,-0.53868167529613400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.96,-49.270627166389200,-12.605151201697700,2.1547267011555700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9650000000000000,-49.322987025227000,-12.702113903249200,-63.564437683758100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9700000000000000,-49.392800170344100,-13.574778217212900,-66.796527735450900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9750000000000000,-49.462613315461200,-13.76870362031540,-0.53868167525130500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9800000000000000,-49.532426460578300,-13.574778217212300,80.909987627969300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9850000000000000,-49.60223960569540,-12.702113903249000,52.467595172843600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9900000000000000,-49.654599464533200,-12.702113903249100,-30.812591826390600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9950000000000000,-49.724412609650300,-13.477815515661400,-33.936945543018600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.794225754767400,-13.477815515660900,34.475627218322500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0050000000000000,-49.864038899884500,-12.702113903249100,34.475627218298200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0100000000000000,-49.916398758722300,-12.702113903249200,-34.475627218337500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0150000000000000,-49.986211903839400,-13.47781551566150,-34.475627218323400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0200000000000000,-50.056025048956500,-13.477815515661300,33.936945543027500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0250000000000000,-50.125838194073600,-12.702113903249300,31.243537166580300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0300000000000000,-50.178198052911400,-12.702113903249600,-49.020032451033000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0350000000000000,-50.248011198028500,-13.57477821721300,-63.564437683705400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0400000000000000,-50.317824343145600,-13.768703620315400,8.32223179259029E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0450000000000000,-50.387637488262700,-13.574778217211400,63.025756008453900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0500000000000000,-50.457450633379800,-12.702113903249200,45.249260723951900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0550000000000000,-50.509810492217600,-12.702113903249400,-49.020032451068600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0600000000000000,-50.579623637334700,-13.574778217212800,-77.57016124120680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0650000000000000,-50.649436782451800,-13.865666321867300,-29.088810465450300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0700000000000000,-50.71924992756890,-13.865666321867500,29.088810465478700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0750000000000000,-50.789063072686000,-13.574778217212700,77.570161241277900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0800000000000000,-50.858876217803100,-12.702113903248000,49.020032451043800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0850000000000000,-50.911236076640900,-12.702113903248900,-45.249260724117000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0900000000000000,-50.981049221758000,-13.574778217213000,-63.025756008546500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0950000000000000,-51.050862366875100,-13.76870362031620,-1.97965101102054E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1000000000000000,-51.120675511992200,-13.574778217213200,63.025756008500600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1050000000000000,-51.190488657109200,-12.702113903249300,45.787942399344400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1100000000000000,-51.242848515947100,-12.702113903249300,-45.787942399319500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1150000000000000,-51.312661661064200,-13.574778217213000,-63.02575600845870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1200000000000000,-51.382474806181300,-13.768703620315800,6.92779167366107E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.125,-51.452287951298400,-13.574778217211800,63.564437683779900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1300000000000000,-51.522101096415400,-12.702113903248900,49.020032450988700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1350000000000000,-51.574460955253300,-12.702113903249100,-31.243537166653700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1400000000000000,-51.64427410037040,-13.477815515661600,-33.936945543061200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1450000000000000,-51.714087245487500,-13.477815515661600,34.475627218324700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1500000000000000,-51.783900390604600,-12.702113903249300,34.475627218336500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1550000000000000,-51.836260249442400,-12.702113903249200,-34.475627218295700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1600000000000000,-51.906073394559500,-13.477815515661400,-34.475627218271600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1650000000000000,-51.975886539676600,-13.47781551566090,34.475627218376900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1700000000000000,-52.045699684793600,-12.702113903248000,34.475627218286500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1750000000000000,-52.098059543631500,-12.702113903249200,-34.475627218390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1800000000000000,-52.167872688748600,-13.477815515661500,-34.475627218340400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1850000000000000,-52.237685833865700,-13.477815515661300,34.47562721831190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1900000000000000,-52.30749897898280,-12.702113903249300,34.475627218315400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1950000000000000,-52.359858837820600,-12.702113903249400,-34.475627218283600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2000000000000000,-52.42967198293770,-13.477815515661200,-33.93694554294270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2050000000000000,-52.499485128054800,-13.477815515659900,37.707717270043100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2100000000000000,-52.569298273171900,-12.702113903248800,49.020032450967100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2150000000000000,-52.621658132009700,-12.605151201697800,-4.848135077619750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2200000000000000,-52.691471277126800,-13.186927411006700,3.2320900516987300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2250000000000000,-52.761284422243900,-12.605151201697800,7.7570161241209500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2300000000000000,-52.813644281081700,-12.605151201698100,-21.116321671223900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2350000000000000,-52.883457426198800,-13.186927411007100,-0.21547267007848200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2400000000000000,-52.953270571315900,-12.605151201697600,19.392540310365200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2450000000000000,-53.005630430153700,-12.605151201697300,-19.392540310234800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.25,-53.075443575270800,-13.186927411005600,1.33226762955018E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2550000000000000,-53.145256720387900,-12.605151201697300,19.392540310241000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2600000000000000,-53.197616579225700,-12.605151201697600,-19.392540310353200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2650000000000000,-53.267429724342800,-13.186927411007000,-2.02998112147022E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2700000000000000,-53.337242869459900,-12.605151201697700,19.93122198559160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2750000000000000,-53.38960272829770,-12.605151201697700,-16.160450258588900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2800000000000000,-53.459415873414800,-13.186927411007000,15.083086908030600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2850000000000000,-53.5292290185319,-12.508188500146100,52.252122502803500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2900000000000000,-53.581588877369700,-12.314263097042900,32.320900517220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2950000000000000,-53.651402022486800,-12.217300395490700,11.850996856294100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3000000000000000,-53.703761881324600,-12.21730039549140,-11.850996856347500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3050000000000000,-53.773575026441700,-12.314263097043100,-31.78221884192960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3100000000000000,-53.825934885279600,-12.508188500146500,-49.020032451053800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3150000000000000,-53.895748030396600,-13.186927411006700,2.28163167371859E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3200000000000000,-53.965561175513700,-12.508188500146100,49.020032451071600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3250000000000000,-54.017921034351600,-12.31426309704310,32.320900517233800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3300000000000000,-54.087734179468700,-12.217300395490500,15.08308690803080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3350000000000000,-54.140094038306500,-12.217300395491200,3.2320900516630300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3400000000000000,-54.209907183423600,-12.217300395491500,0.53868167523869600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3450000000000000,-54.262267042261400,-12.217300395491700,-3.87443163971418E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3500000000000000,-54.33208018737850,-12.217300395491900,-9.35547935417485E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3550000000000000,-54.384440046216300,-12.217300395491700,1.01153653354739E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3600000000000000,-54.454253191333400,-12.217300395491700,1.20101459641675E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3650000000000000,-54.506613050171200,-12.217300395491800,4.62050151226228E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3700000000000000,-54.576426195288300,-12.217300395491300,8.08637107891435E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.375,-54.628786054126100,-12.217300395490400,7.21398249778611E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3800000000000000,-54.698599199243200,-12.217300395491200,-6.81035474927846E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3850000000000000,-54.750959058081000,-12.21730039549160,-0.53868167534650200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3900000000000000,-54.820772203198100,-12.217300395491900,-3.2320900517429100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3950000000000000,-54.873132062036000,-12.217300395491700,-15.083086908014600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4000000000000000,-54.942945207153100,-12.314263097043300,-32.320900517184800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4050000000000000,-54.995305065990900,-12.508188500146600,-49.020032451033200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4100000000000000,-55.065118211108000,-13.186927411007000,6.27251337290456E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4150000000000000,-55.134931356225100,-12.508188500145800,49.020032451132700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4200000000000000,-55.187291215062900,-12.314263097041900,32.320900517183500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4250000000000000,-55.25710436018000,-12.217300395491200,15.083086907955800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4300000000000000,-55.309464219017800,-12.217300395491400,3.2320900516710700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4350000000000000,-55.379277364134900,-12.217300395491600,11.527787851097300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4400000000000000,-55.431637222972700,-12.217300395491700,1.5083086907848100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4450000000000000,-55.501450368089800,-12.217300395491900,-2.9088810465262000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4500000000000000,-55.553810226927600,-12.217300395491700,-15.08308690793610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4550000000000000,-55.623623372044700,-12.314263097042000,-32.320900517144500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4600000000000000,-55.675983230882500,-12.508188500145800,-49.020032451100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4650000000000000,-55.745796375999600,-13.186927411006900,-3.40073648254078E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4700000000000000,-55.815609521116700,-12.508188500146200,49.020032451040900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4750000000000000,-55.867969379954600,-12.314263097043100,31.782218841891900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4800000000000000,-55.937782525071600,-12.217300395491600,11.850996856303200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4850000000000000,-55.990142383909500,-12.217300395491600,-11.850996856280900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4900000000000000,-56.05995552902660,-12.31426309704300,-31.782218841857000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4950000000000000,-56.112315387864400,-12.508188500145800,-49.020032451002600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5,-56.182128532981500,-13.186927411005700,-2.13064134236925E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5050000000000000,-56.251941678098600,-12.50818850014620,49.020032450983000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5100000000000000,-56.304301536936400,-12.314263097043100,31.782218841857700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5150000000000000,-56.374114682053500,-12.217300395491700,11.850996856272900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5200000000000000,-56.426474540891300,-12.217300395491900,-11.850996856297300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5250000000000000,-56.496287686008400,-12.314263097043200,-31.78221884187040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5300000000000000,-56.548647544846200,-12.50818850014620,-49.020032451025900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5350000000000000,-56.618460689963300,-13.186927411006900,-0.53868167523866700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5400000000000000,-56.688273835080400,-12.508188500145800,45.787942399402300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5450000000000000,-56.740633693918200,-12.314263097041900,17.237813609159500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5500000000000000,-56.810446839035300,-12.314263097042700,-17.237813609230200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5550000000000000,-56.86280669787310,-12.508188500146100,-45.787942399393700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5600000000000000,-56.932619842990200,-13.186927411007100,-3.57541157174847E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5650000000000000,-57.00243298810730,-12.508188500146600,45.787942399350700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5700000000000000,-57.054792846945200,-12.314263097043100,17.237813609215900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5750000000000000,-57.124605992062200,-12.314263097042900,-17.237813609096800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5800000000000000,-57.176965850900100,-12.508188500145300,-45.787942399313100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5850000000000000,-57.246778996017200,-13.186927411006400,0.53868167523357700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5900000000000000,-57.316592141134300,-12.508188500146100,49.020032450992200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5950000000000000,-57.368951999972100,-12.314263097043500,31.782218841869500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6000000000000000,-57.438765145089200,-12.217300395491700,11.850996856311700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6050000000000000,-57.491125003927000,-12.217300395491600,-11.850996856284500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6100000000000000,-57.560938149044100,-12.314263097043100,-31.782218841870800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6150000000000000,-57.613298007881900,-12.50818850014610,-49.020032451018900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6200000000000000,-57.683111152999000,-13.186927411006600,5.3665713848104E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.625,-57.752924298116100,-12.508188500145000,49.020032451031800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6300000000000000,-57.80528415695390,-12.314263097042900,32.320900517086100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6350000000000000,-57.875097302071000,-12.217300395491900,15.083086907957500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6400000000000000,-57.92745716090880,-12.217300395492100,3.2320900517193300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6450000000000000,-57.997270306025900,-12.217300395491700,0.53868167531614800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6500000000000000,-58.049630164863700,-12.217300395491600,-11.527787851114000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6550000000000000,-58.119443309980800,-12.217300395491600,-2.0469903660654900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6600000000000000,-58.171803168818700,-12.217300395491400,-0.32320900513782600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6650000000000000,-58.241616313935800,-12.217300395491200,4.18825468134159E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6700000000000000,-58.293976172773600,-12.217300395490500,-3.31487923530267E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6750000000000000,-58.363789317890700,-12.217300395491700,0.53868167520518500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6800000000000000,-58.416149176728500,-12.217300395491900,3.2320900516971200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6850000000000000,-58.485962321845600,-12.217300395491700,15.083086908030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6900000000000000,-58.538322180683400,-12.120337693940100,32.320900517202400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6950000000000000,-58.608135325800500,-11.926412290836900,49.020032451084600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7000000000000000,-58.660495184638300,-11.247673379976200,5.63203804580965E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7050000000000000,-58.712855043476100,-11.926412290835900,-49.020032451044100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7100000000000000,-58.782668188593200,-12.120337693939800,-31.782218841961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7150000000000000,-58.835028047431100,-12.217300395491800,-11.85099685633530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7200000000000000,-58.904841192548100,-12.217300395491700,11.850996856294900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7250000000000000,-58.957201051386000,-12.120337693940100,31.782218841885900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7300000000000000,-59.02701419650310,-11.926412290837100,49.020032451035300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7350000000000000,-59.079374055340900,-11.247673379976600,0.53868167528624600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7400000000000000,-59.131733914178700,-11.926412290837300,-45.787942399281900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7450000000000000,-59.201547059295800,-12.120337693939800,-17.237813609075400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.75,-59.253906918133600,-12.120337693938900,17.776495284453000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7550000000000000,-59.323720063250700,-11.926412290836700,49.020032450983700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7600000000000000,-59.376079922088500,-11.247673379976400,14.54440523268810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7650000000000000,-59.428439780926400,-11.82944958928550,-16.160450258602000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7700000000000000,-59.498252926043400,-11.82944958928550,19.931221985583800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7750000000000000,-59.550612784881300,-11.24767337997650,1.95399252334032E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7800000000000000,-59.602972643719100,-11.82944958928550,-19.392540310288600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7850000000000000,-59.67278578883620,-11.829449589285500,19.392540310329200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7900000000000000,-59.725145647674000,-11.247673379976300,4.65306805431793E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7950000000000000,-59.777505506511800,-11.829449589284700,-19.392540310285400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8000000000000000,-59.847318651628900,-11.829449589285200,19.392540310274700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8050000000000000,-59.899678510466700,-11.24767337997610,-3.81719347488906E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8100000000000000,-59.952038369304600,-11.82944958928550,-19.392540310349000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8150000000000000,-60.021851514421600,-11.829449589285900,19.931221985589600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8200000000000000,-60.074211373259500,-11.247673379976500,3.2320900517688300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8250000000000000,-60.126571232097300,-11.829449589285200,-4.8481350775044400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8300000000000000,-60.196384377214400,-11.732486887732800,49.020032451037000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8350000000000000,-60.248744236052200,-10.956785275321700,37.707717269970900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8400000000000000,-60.301104094890000,-10.956785275321900,-33.936945543065500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8450000000000000,-60.353463953727800,-11.732486887734000,-34.475627218331100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8500000000000000,-60.423277098844900,-11.732486887734000,34.475627218309700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8550000000000000,-60.475636957682800,-10.956785275322000,33.936945543029600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8600000000000000,-60.527996816520600,-10.956785275322000,-26.341533921457200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8650000000000000,-60.580356675358400,-11.732486887733900,-47.565591927732700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8700000000000000,-60.650169820475500,-11.829449589285200,5.602289423018830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.875,-60.702529679313300,-11.247673379975600,-1.41319055223374E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8800000000000000,-60.75488953815110,-11.829449589285600,-5.3868167529038700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8850000000000000,-60.824702683268200,-11.732486887733900,49.020032451036800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8900000000000000,-60.877062542106100,-10.956785275321700,37.707717270014300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8950000000000000,-60.929422400943900,-10.956785275322000,-33.936945543057900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9000000000000000,-60.981782259781700,-11.732486887734400,-34.475627218309800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9050000000000000,-61.051595404898800,-11.732486887734000,34.475627218359200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9100000000000000,-61.103955263736600,-10.956785275321600,33.936945543065700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
